customer_key,Recency,Frequency,Monetary,Cluster
1109,204.0,2,5946,3
1110,199.0,2,5930,3
1111,185.0,2,5888,3
1112,127.0,2,195,1
1113,316.0,2,5930,3
1114,241.0,2,4737,3
1115,214.0,2,4719,3
1116,221.0,2,90,1
1117,312.0,2,5933,3
1118,41.0,2,160,1
1119,184.0,2,6004,3
1120,84.0,2,162,1
1121,183.0,2,5908,3
1122,183.0,2,5946,3
1123,231.0,2,4814,3
1124,69.0,4,5837,3
1125,113.0,5,13195,3
1126,72.0,4,8595,3
1127,166.0,2,81,1
1128,79.0,1,35,1
1129,55.0,4,8681,3
1130,34.0,4,8557,3
1131,75.0,4,7987,3
1132,110.0,5,13265,3
1133,103.0,5,13294,3
1134,58.0,4,5830,3
1135,111.0,2,97,1
1136,211.0,2,85,1
1137,5.0,4,181,1
1138,262.0,2,92,1
1139,150.0,2,120,1
1140,39.0,2,103,1
1141,91.0,4,118,1
1142,324.0,2,5979,3
1143,332.0,2,5945,3
1144,315.0,2,5993,3
1145,84.0,2,50,1
1146,28.0,2,133,1
1147,81.0,2,227,1
1148,76.0,4,271,1
1149,29.0,2,83,1
1150,20.0,2,83,1
1151,146.0,2,43,1
1152,328.0,2,5895,3
1153,327.0,2,5937,3
1154,330.0,2,5938,3
1155,189.0,2,4798,3
1156,308.0,2,5930,3
1157,330.0,2,5920,3
1158,60.0,2,43,1
1159,47.0,4,202,1
1160,13.0,4,259,1
1161,326.0,2,5945,3
1162,64.0,2,207,1
1163,309.0,2,5913,3
1164,330.0,2,5944,3
1165,333.0,2,5908,3
1166,207.0,4,280,1
1167,78.0,4,162,1
1168,321.0,2,5975,3
1169,158.0,2,73,1
1170,316.0,2,5948,3
1171,326.0,2,5908,3
1172,327.0,2,5984,3
1173,316.0,2,5930,3
1174,329.0,2,5929,3
1175,312.0,2,5873,3
1176,69.0,2,155,1
1177,14.0,2,162,1
1178,194.0,2,4811,3
1179,332.0,2,5933,3
1180,204.0,2,5913,3
1181,208.0,2,5930,3
1182,322.0,2,5959,3
1183,98.0,4,87,1
1184,203.0,4,229,1
1185,316.0,2,5875,3
1186,288.0,2,50,1
1187,326.0,2,5913,3
1188,323.0,2,5908,3
1189,324.0,2,5933,3
1190,317.0,2,5950,3
1191,330.0,2,5890,3
1192,122.0,2,246,1
1193,37.0,2,160,1
1194,205.0,2,4833,3
1195,264.0,2,83,1
1196,185.0,2,124,1
1197,15.0,4,160,1
1198,266.0,2,48,1
1199,203.0,2,5969,3
1200,76.0,2,195,1
1201,325.0,2,5935,3
1202,172.0,2,58,1
1203,116.0,4,171,1
1204,23.0,4,200,1
1205,220.0,2,120,1
1206,29.0,2,51,1
1207,326.0,2,5908,3
1208,292.0,2,5875,3
1209,287.0,2,5954,3
1210,282.0,2,5908,3
1211,78.0,3,6825,3
1212,197.0,2,5908,3
1213,205.0,2,5898,3
1214,302.0,2,4419,3
1215,42.0,3,6803,3
1216,38.0,3,6890,3
1217,42.0,3,6955,3
1218,205.0,2,5873,3
1219,278.0,2,4472,3
1220,185.0,2,5967,3
1221,183.0,2,5950,3
1222,192.0,2,5968,3
1223,52.0,3,6909,3
1224,173.0,1,35,1
1225,74.0,1,85,1
1226,258.0,2,4381,3
1227,271.0,2,4368,3
1228,274.0,1,44,1
1229,252.0,2,4401,3
1230,250.0,2,4415,3
1231,228.0,2,4401,3
1232,220.0,2,4354,3
1233,232.0,2,4376,3
1234,11.0,1,35,1
1235,277.0,1,35,1
1236,206.0,2,62,1
1237,199.0,1,35,1
1238,240.0,2,4470,3
1239,203.0,1,35,1
1240,42.0,3,6901,3
1241,239.0,2,3965,3
1242,222.0,2,3989,3
1243,231.0,2,3949,3
1244,223.0,2,3915,3
1245,256.0,2,115,1
1246,229.0,2,3967,3
1247,226.0,2,3947,3
1248,270.0,2,77,1
1249,202.0,2,3940,3
1250,99.0,2,115,1
1251,202.0,2,3965,3
1252,193.0,2,3925,3
1253,187.0,2,3939,3
1254,196.0,2,4067,3
1255,183.0,2,5968,3
1256,192.0,2,5883,3
1257,165.0,2,5953,3
1258,54.0,1,50,1
1259,119.0,1,50,1
1260,223.0,2,86,1
1261,183.0,2,241,1
1262,160.0,2,5973,3
1263,303.0,2,119,1
1264,32.0,3,6829,3
1265,248.0,3,5663,3
1266,175.0,2,5964,3
1267,232.0,2,4401,3
1268,165.0,2,5873,3
1269,287.0,1,50,1
1270,215.0,1,44,1
1271,202.0,2,4455,3
1272,255.0,3,5683,3
1273,295.0,3,5139,3
1274,180.0,1,50,1
1275,113.0,1,35,1
1276,182.0,2,4435,3
1277,196.0,2,4416,3
1278,248.0,3,5666,3
1279,220.0,1,50,1
1280,168.0,2,5974,3
1281,168.0,2,5923,3
1282,300.0,3,5169,3
1283,296.0,3,5111,3
1284,262.0,3,5583,3
1285,252.0,3,5625,3
1286,167.0,2,5968,3
1287,285.0,3,5255,3
1288,247.0,3,5720,3
1289,19.0,2,148,1
1290,251.0,3,5646,3
1291,177.0,2,5873,3
1292,69.0,4,8067,3
1293,82.0,3,5027,3
1294,109.0,2,86,1
1295,165.0,2,75,1
1296,124.0,4,174,1
1297,95.0,5,13164,3
1298,80.0,4,8022,3
1299,48.0,4,8052,3
1300,80.0,3,4977,3
1301,103.0,5,13242,3
1302,69.0,5,13294,3
1303,33.0,4,8091,3
1304,118.0,2,84,1
1305,31.0,2,123,1
1306,91.0,3,4940,3
1307,234.0,2,75,1
1308,72.0,5,13172,3
1309,70.0,5,13268,3
1310,259.0,2,101,1
1311,98.0,2,104,1
1312,38.0,2,116,1
1313,92.0,1,35,1
1314,13.0,1,44,1
1315,31.0,4,7997,3
1316,320.0,3,6803,3
1317,315.0,3,6799,3
1318,310.0,3,6823,3
1319,326.0,3,6808,3
1320,56.0,2,79,1
1321,94.0,2,78,1
1322,68.0,5,13215,3
1323,37.0,1,50,1
1324,258.0,4,10836,3
1325,75.0,2,66,1
1326,33.0,2,133,1
1327,59.0,2,64,1
1328,206.0,2,14,1
1329,313.0,3,6792,3
1330,124.0,2,119,1
1331,35.0,4,7932,3
1332,329.0,1,50,1
1333,218.0,4,10789,3
1334,237.0,4,10829,3
1335,10.0,2,94,1
1336,312.0,3,6912,3
1337,43.0,2,79,1
1338,173.0,3,8137,3
1339,164.0,3,8265,3
1340,178.0,3,6865,3
1341,127.0,3,6752,3
1342,141.0,3,6840,3
1343,127.0,3,6838,3
1344,130.0,3,5568,3
1345,168.0,3,68,1
1346,16.0,3,68,1
1347,132.0,3,6864,3
1348,126.0,3,6839,3
1349,138.0,3,6906,3
1350,149.0,3,6772,3
1351,125.0,3,6791,3
1352,1.0,3,186,1
1353,70.0,3,273,1
1354,152.0,3,6765,3
1355,148.0,3,6797,3
1356,133.0,3,6818,3
1357,131.0,3,6810,3
1358,17.0,3,117,1
1359,146.0,3,6787,3
1360,113.0,3,95,1
1361,126.0,3,6750,3
1362,71.0,3,217,1
1363,282.0,2,5904,3
1364,119.0,4,274,1
1365,303.0,2,5898,3
1366,236.0,2,54,1
1367,62.0,2,89,1
1368,79.0,2,160,1
1369,62.0,1,35,1
1370,45.0,3,94,1
1371,240.0,3,61,1
1372,64.0,3,213,1
1373,193.0,3,98,1
1374,164.0,2,5937,3
1375,355.0,1,35,1
1376,17.0,1,44,1
1377,238.0,2,75,1
1378,218.0,1,50,1
1379,187.0,2,4366,3
1380,282.0,1,50,1
1381,223.0,3,5570,3
1382,285.0,3,5161,3
1383,236.0,3,5606,3
1384,173.0,2,5898,3
1385,293.0,3,5056,3
1386,300.0,3,5118,3
1387,207.0,2,4497,3
1388,129.0,1,35,1
1389,161.0,2,4379,3
1390,76.0,1,50,1
1391,247.0,3,4977,3
1392,244.0,3,5121,3
1393,319.0,2,75,1
1394,123.0,1,74,1
1395,228.0,3,5636,3
1396,126.0,2,5968,3
1397,105.0,1,50,1
1398,249.0,3,4968,3
1399,133.0,3,6498,3
1400,158.0,1,59,1
1401,172.0,1,69,1
1402,131.0,1,37,1
1403,240.0,3,5218,3
1404,69.0,1,67,1
1405,239.0,3,5251,3
1406,21.0,1,37,1
1407,43.0,1,35,1
1408,94.0,1,75,1
1409,120.0,1,42,1
1410,82.0,2,155,1
1411,12.0,2,160,1
1412,103.0,2,160,1
1413,78.0,2,259,1
1414,168.0,2,162,1
1415,150.0,2,157,1
1416,67.0,1,75,1
1417,213.0,1,40,1
1418,23.0,1,59,1
1419,83.0,2,5969,3
1420,232.0,1,35,1
1421,319.0,1,42,1
1422,322.0,1,75,1
1423,107.0,1,35,1
1424,71.0,2,5908,3
1425,156.0,1,99,1
1426,72.0,1,90,1
1427,84.0,1,99,1
1428,238.0,1,40,1
1429,94.0,1,75,1
1430,329.0,1,35,1
1431,18.0,4,289,1
1432,20.0,4,224,1
1433,94.0,1,92,1
1434,304.0,1,75,1
1435,69.0,1,75,1
1436,183.0,2,5920,3
1437,226.0,1,42,1
1438,194.0,2,5983,3
1439,297.0,2,5898,3
1440,309.0,1,125,1
1441,206.0,2,5913,3
1442,190.0,2,5875,3
1443,179.0,2,5900,3
1444,10.0,1,30,1
1445,3.0,4,293,1
1446,173.0,1,22,1
1447,156.0,2,5944,3
1448,270.0,1,2332,1
1449,181.0,2,5915,3
1450,232.0,1,2352,1
1451,163.0,2,5955,3
1452,222.0,1,2368,1
1453,181.0,2,5935,3
1454,253.0,1,22,1
1455,295.0,1,72,1
1456,72.0,1,22,1
1457,12.0,1,22,1
1458,299.0,1,24,1
1459,146.0,1,50,1
1460,226.0,3,5618,3
1461,223.0,3,5679,3
1462,252.0,3,5030,3
1463,264.0,3,5048,3
1464,236.0,3,5201,3
1465,137.0,2,5898,3
1466,153.0,2,83,1
1467,315.0,1,59,1
1468,282.0,1,59,1
1469,133.0,2,5875,3
1470,131.0,1,50,1
1471,66.0,1,50,1
1472,318.0,1,84,1
1473,172.0,1,50,1
1474,212.0,3,5665,3
1475,140.0,2,5928,3
1476,158.0,2,4438,3
1477,96.0,2,73,1
1478,50.0,1,50,1
1479,29.0,1,9,1
1480,162.0,2,4401,3
1481,125.0,2,5908,3
1482,326.0,1,9,1
1483,34.0,1,50,1
1484,135.0,2,5898,3
1485,160.0,2,4441,3
1486,127.0,2,5923,3
1487,206.0,3,5652,3
1488,166.0,2,4401,3
1489,130.0,1,9,1
1490,19.0,4,158,1
1491,147.0,3,168,1
1492,179.0,1,87,1
1493,176.0,3,5166,3
1494,258.0,1,70,1
1495,98.0,2,5948,3
1496,163.0,2,4416,3
1497,161.0,1,205,1
1498,211.0,1,42,1
1499,213.0,1,40,1
1500,154.0,2,4379,3
1501,146.0,2,4475,3
1502,141.0,2,4416,3
1503,143.0,2,110,1
1504,125.0,2,84,1
1505,278.0,1,61,1
1506,333.0,1,37,1
1507,351.0,1,120,1
1508,292.0,1,9,1
1509,242.0,1,133,1
1510,149.0,3,83,1
1511,130.0,3,6440,3
1512,214.0,1,9,1
1513,311.0,1,9,1
1514,109.0,2,241,1
1515,348.0,1,9,1
1516,188.0,1,9,1
1517,43.0,1,9,1
1518,101.0,1,9,1
1519,180.0,1,9,1
1520,16.0,2,71,1
1521,108.0,2,5919,3
1522,126.0,2,4438,3
1523,109.0,2,5888,3
1524,95.0,2,5933,3
1525,229.0,1,9,1
1526,248.0,1,120,1
1527,119.0,3,5229,3
1528,42.0,1,87,1
1529,153.0,1,72,1
1530,9.0,1,86,1
1531,51.0,4,338,1
1532,316.0,1,22,1
1533,35.0,4,235,1
1534,290.0,2,272,1
1535,142.0,1,9,1
1536,132.0,1,9,1
1537,68.0,1,9,1
1538,218.0,1,9,1
1539,246.0,1,9,1
1540,59.0,1,9,1
1541,163.0,2,75,1
1542,227.0,1,9,1
1543,17.0,1,9,1
1544,269.0,1,9,1
1545,38.0,1,9,1
1546,91.0,2,119,1
1547,145.0,2,4416,3
1548,119.0,2,5898,3
1549,152.0,2,4368,3
1550,99.0,2,5908,3
1551,50.0,2,86,1
1552,11.0,2,75,1
1553,107.0,1,9,1
1554,262.0,1,10,1
1555,102.0,2,88,1
1556,147.0,1,69,1
1557,62.0,1,9,1
1558,266.0,1,50,1
1559,148.0,1,15,1
1560,163.0,3,5634,3
1561,164.0,3,5637,3
1562,107.0,2,5888,3
1563,320.0,1,59,1
1564,211.0,2,119,1
1565,73.0,2,110,1
1566,115.0,1,93,1
1567,125.0,2,148,1
1568,115.0,2,43,1
1569,317.0,2,67,1
1570,191.0,1,75,1
1571,169.0,2,2654,3
1572,177.0,2,2641,3
1573,139.0,2,2611,3
1574,150.0,2,2668,3
1575,130.0,2,2626,3
1576,123.0,2,2668,3
1577,131.0,2,2653,3
1578,130.0,2,2614,3
1579,97.0,2,2668,3
1580,109.0,2,2589,3
1581,100.0,2,2589,3
1582,103.0,2,2646,3
1583,87.0,2,84,1
1584,110.0,2,2646,3
1585,73.0,2,2633,3
1586,83.0,2,2629,3
1587,66.0,2,2636,3
1588,34.0,2,77,1
1589,86.0,2,2639,3
1590,81.0,2,2665,3
1591,92.0,2,67,1
1592,176.0,1,50,1
1593,52.0,2,52,1
1594,152.0,2,43,1
1595,43.0,2,38,1
1596,177.0,2,40,1
1597,18.0,2,78,1
1598,120.0,2,53,1
1599,117.0,2,43,1
1600,171.0,3,5649,3
1601,142.0,1,50,1
1602,14.0,2,65,1
1603,33.0,2,45,1
1604,126.0,2,117,1
1605,243.0,1,24,1
1606,261.0,1,10,1
1607,3.0,3,333,1
1608,139.0,3,6489,3
1609,125.0,3,5690,3
1610,129.0,3,5637,3
1611,134.0,2,102,1
1612,55.0,2,67,1
1613,146.0,3,5658,3
1614,112.0,2,5984,3
1615,99.0,2,5918,3
1616,100.0,3,5663,3
1617,253.0,1,15,1
1618,194.0,1,39,1
1619,75.0,2,5923,3
1620,112.0,3,5200,3
1621,124.0,3,6480,3
1622,128.0,3,6471,3
1623,88.0,3,5135,3
1624,115.0,3,5630,3
1625,124.0,2,4379,3
1626,146.0,1,100,1
1627,72.0,2,78,1
1628,212.0,2,111,1
1629,205.0,1,15,1
1630,73.0,1,54,1
1631,277.0,3,6825,3
1632,235.0,4,10799,3
1633,226.0,4,10793,3
1634,120.0,2,86,1
1635,279.0,3,6787,3
1636,312.0,1,50,1
1637,198.0,2,49,1
1638,274.0,3,6845,3
1639,87.0,2,38,1
1640,344.0,1,50,1
1641,276.0,3,6752,3
1642,57.0,1,9,1
1643,258.0,1,9,1
1644,2.0,2,103,1
1645,283.0,3,6838,3
1646,289.0,3,6847,3
1647,28.0,2,14,1
1648,283.0,3,6886,3
1649,272.0,3,6817,3
1650,121.0,1,9,1
1651,217.0,4,10813,3
1652,115.0,1,9,1
1653,66.0,2,183,1
1654,245.0,3,6859,3
1655,216.0,2,45,1
1656,225.0,4,10899,3
1657,256.0,1,9,1
1658,36.0,4,7384,3
1659,260.0,3,6863,3
1660,287.0,1,74,1
1661,59.0,1,45,1
1662,303.0,1,50,1
1663,47.0,1,15,1
1664,72.0,1,69,1
1665,111.0,2,78,1
1666,123.0,3,74,1
1667,30.0,3,34,1
1668,134.0,3,6813,3
1669,131.0,3,6839,3
1670,131.0,3,6791,3
1671,138.0,3,6785,3
1672,152.0,3,6802,3
1673,225.0,3,382,1
1674,145.0,3,6768,3
1675,146.0,3,6829,3
1676,136.0,3,6812,3
1677,144.0,3,6859,3
1678,129.0,3,6785,3
1679,246.0,3,341,1
1680,61.0,3,188,1
1681,133.0,3,6880,3
1682,132.0,3,6784,3
1683,64.0,3,228,1
1684,129.0,3,6801,3
1685,101.0,3,6893,3
1686,111.0,3,6904,3
1687,119.0,3,6864,3
1688,101.0,3,6805,3
1689,118.0,3,6867,3
1690,121.0,3,6846,3
1691,7.0,3,197,1
1692,46.0,3,247,1
1693,25.0,3,315,1
1694,97.0,3,6820,3
1695,111.0,3,6785,3
1696,108.0,3,193,1
1697,12.0,3,232,1
1698,74.0,3,296,1
1699,121.0,3,6786,3
1700,100.0,3,6798,3
1701,96.0,3,6860,3
1702,120.0,3,6868,3
1703,113.0,3,6911,3
1704,117.0,3,6891,3
1705,107.0,3,217,1
1706,102.0,3,6854,3
1707,102.0,3,6851,3
1708,290.0,2,5948,3
1709,91.0,2,84,1
1710,279.0,2,5933,3
1711,186.0,2,4774,3
1712,85.0,2,5963,3
1713,125.0,2,4441,3
1714,95.0,2,4441,3
1715,193.0,1,50,1
1716,178.0,3,74,1
1717,350.0,1,79,1
1718,83.0,2,5883,3
1719,77.0,1,104,1
1720,202.0,1,15,1
1721,230.0,1,50,1
1722,269.0,1,15,1
1723,297.0,1,39,1
1724,335.0,1,69,1
1725,361.0,1,15,1
1726,163.0,1,127,1
1727,178.0,1,99,1
1728,217.0,1,15,1
1729,296.0,1,60,1
1730,175.0,2,45,1
1731,37.0,2,65,1
1732,134.0,1,60,1
1733,159.0,1,15,1
1734,144.0,2,43,1
1735,128.0,1,50,1
1736,115.0,2,4404,3
1737,114.0,2,4460,3
1738,296.0,1,45,1
1739,265.0,3,4956,3
1740,214.0,1,35,1
1741,28.0,2,114,1
1742,293.0,1,40,1
1743,235.0,3,5148,3
1744,103.0,1,70,1
1745,152.0,1,72,1
1746,35.0,3,5199,3
1747,90.0,2,105,1
1748,110.0,2,4384,3
1749,182.0,1,50,1
1750,86.0,2,5915,3
1751,92.0,3,6492,3
1752,50.0,1,84,1
1753,133.0,3,156,1
1754,224.0,2,171,1
1755,117.0,3,6503,3
1756,178.0,2,5999,3
1757,176.0,2,5908,3
1758,300.0,1,107,1
1759,247.0,1,75,1
1760,216.0,1,22,1
1761,232.0,4,273,1
1762,172.0,2,5929,3
1763,32.0,2,5933,3
1764,239.0,1,590,1
1765,299.0,2,4347,3
1766,316.0,1,1751,1
1767,237.0,2,4417,3
1768,158.0,1,35,1
1769,194.0,2,4426,3
1770,172.0,2,5948,3
1771,164.0,2,5943,3
1772,174.0,2,5908,3
1773,161.0,2,5913,3
1774,172.0,2,5908,3
1775,155.0,2,5943,3
1776,234.0,1,22,1
1777,7.0,2,86,1
1778,176.0,2,5900,3
1779,39.0,1,46,1
1780,159.0,2,5980,3
1781,133.0,2,5940,3
1782,224.0,1,2330,1
1783,210.0,1,2401,1
1784,183.0,1,2421,1
1785,144.0,2,5985,3
1786,184.0,1,2295,1
1787,78.0,1,22,1
1788,125.0,2,53,1
1789,207.0,1,57,1
1790,123.0,2,5980,3
1791,46.0,1,24,1
1792,340.0,1,30,1
1793,22.0,1,77,1
1794,343.0,1,121,1
1795,155.0,1,22,1
1796,26.0,4,228,1
1797,299.0,1,72,1
1798,219.0,1,57,1
1799,326.0,1,15,1
1800,220.0,1,40,1
1801,161.0,1,40,1
1802,4.0,1,29,1
1803,16.0,1,40,1
1804,13.0,2,144,1
1805,66.0,2,5948,3
1806,114.0,3,6522,3
1807,232.0,3,4956,3
1808,200.0,3,5024,3
1809,32.0,3,5111,3
1810,266.0,1,40,1
1811,58.0,1,7,1
1812,95.0,1,5,1
1813,257.0,1,50,1
1814,66.0,2,4367,3
1815,275.0,1,29,1
1816,94.0,1,7,1
1817,75.0,2,4494,3
1818,81.0,2,5922,3
1819,62.0,1,72,1
1820,91.0,2,5948,3
1821,91.0,2,5908,3
1822,47.0,2,125,1
1823,63.0,1,76,1
1824,35.0,1,39,1
1825,49.0,1,45,1
1826,68.0,2,4419,3
1827,73.0,2,4428,3
1828,77.0,2,4461,3
1829,316.0,1,55,1
1830,63.0,2,4406,3
1831,32.0,2,5915,3
1832,74.0,1,40,1
1833,311.0,1,40,1
1834,87.0,2,4359,3
1835,57.0,2,5898,3
1836,240.0,1,40,1
1837,63.0,2,68,1
1838,352.0,1,5,1
1839,304.0,1,37,1
1840,233.0,2,4392,3
1841,336.0,1,40,1
1842,41.0,2,5933,3
1843,125.0,1,33,1
1844,55.0,2,6018,3
1845,309.0,1,57,1
1846,251.0,1,76,1
1847,71.0,2,4460,3
1848,216.0,1,25,1
1849,244.0,1,74,1
1850,37.0,2,5888,3
1851,91.0,2,4406,3
1852,63.0,1,72,1
1853,85.0,2,4411,3
1854,215.0,2,4354,3
1855,237.0,2,4367,3
1856,231.0,2,4414,3
1857,229.0,2,4460,3
1858,213.0,2,4384,3
1859,70.0,2,4393,3
1860,104.0,3,5666,3
1861,187.0,2,4464,3
1862,205.0,2,4394,3
1863,114.0,1,118,1
1864,60.0,2,4478,3
1865,45.0,2,86,1
1866,274.0,2,114,1
1867,45.0,2,5883,3
1868,40.0,2,4366,3
1869,315.0,1,33,1
1870,349.0,1,33,1
1871,46.0,1,49,1
1872,7.0,2,49,1
1873,61.0,1,49,1
1874,103.0,3,5676,3
1875,115.0,3,5638,3
1876,47.0,1,81,1
1877,16.0,1,37,1
1878,229.0,1,30,1
1879,339.0,1,46,1
1880,37.0,1,37,1
1881,102.0,4,200,1
1882,142.0,2,5908,3
1883,139.0,2,5930,3
1884,127.0,2,5875,3
1885,134.0,2,5900,3
1886,125.0,2,5948,3
1887,134.0,2,5965,3
1888,100.0,1,22,1
1889,107.0,1,96,1
1890,119.0,1,22,1
1891,23.0,1,72,1
1892,42.0,1,22,1
1893,60.0,4,419,1
1894,45.0,2,49,1
1895,124.0,2,49,1
1896,57.0,4,336,1
1897,304.0,1,45,1
1898,145.0,1,107,1
1899,140.0,2,5959,3
1900,42.0,1,96,1
1901,70.0,1,22,1
1902,150.0,2,5917,3
1903,189.0,1,2330,1
1904,204.0,1,2332,1
1905,149.0,2,5915,3
1906,167.0,1,72,1
1907,346.0,1,22,1
1908,315.0,1,142,1
1909,328.0,1,86,1
1910,102.0,1,72,1
1911,114.0,1,57,1
1912,22.0,1,31,1
1913,96.0,2,5898,3
1914,96.0,2,5922,3
1915,206.0,1,2330,1
1916,110.0,2,5896,3
1917,52.0,4,261,1
1918,284.0,2,5898,3
1919,291.0,2,4763,3
1920,82.0,4,257,1
1921,140.0,2,106,1
1922,100.0,2,4803,3
1923,93.0,2,4514,3
1924,118.0,2,4487,3
1925,88.0,1,91,1
1926,319.0,1,22,1
1927,299.0,2,4795,3
1928,189.0,2,108,1
1929,86.0,4,247,1
1930,276.0,2,4820,3
1931,281.0,2,4514,3
1932,193.0,2,156,1
1933,93.0,2,49,1
1934,213.0,2,143,1
1935,293.0,2,4552,3
1936,282.0,2,4794,3
1937,100.0,4,265,1
1938,177.0,1,76,1
1939,343.0,1,81,1
1940,1.0,4,238,1
1941,97.0,2,108,1
1942,300.0,2,4818,3
1943,290.0,2,4502,3
1944,12.0,2,106,1
1945,146.0,4,164,1
1946,3.0,4,322,1
1947,133.0,1,81,1
1948,94.0,2,4508,3
1949,348.0,1,77,1
1950,116.0,2,4559,3
1951,98.0,2,4760,3
1952,305.0,1,31,1
1953,168.0,1,37,1
1954,285.0,1,81,1
1955,227.0,2,51,1
1956,15.0,2,84,1
1957,94.0,2,108,1
1958,32.0,2,44,1
1959,82.0,2,208,1
1960,30.0,4,204,1
1961,246.0,2,51,1
1962,11.0,2,84,1
1963,75.0,2,84,1
1964,32.0,2,108,1
1965,73.0,4,120,1
1966,358.0,1,57,1
1967,207.0,1,107,1
1968,233.0,1,22,1
1969,66.0,1,22,1
1970,108.0,4,180,1
1971,98.0,4,471,1
1972,201.0,1,22,1
1973,84.0,4,175,1
1974,35.0,2,84,1
1975,13.0,1,57,1
1976,108.0,2,4619,3
1977,148.0,1,22,1
1978,328.0,1,72,1
1979,207.0,1,50,1
1980,342.0,1,181,1
1981,299.0,2,4553,3
1982,278.0,2,4809,3
1983,117.0,2,58,1
1984,331.0,1,101,1
1985,91.0,4,200,1
1986,189.0,2,44,1
1987,210.0,2,4823,3
1988,106.0,3,6759,3
1989,99.0,3,6915,3
1990,114.0,3,6817,3
1991,119.0,3,6829,3
1992,133.0,3,5642,3
1993,173.0,3,158,1
1994,245.0,3,96,1
1995,112.0,3,6855,3
1996,94.0,3,6850,3
1997,118.0,3,6808,3
1998,81.0,3,118,1
1999,145.0,3,5695,3
2000,101.0,3,6840,3
2001,97.0,3,6799,3
2002,111.0,3,6799,3
2003,69.0,3,295,1
2004,198.0,3,230,1
2005,144.0,3,190,1
2006,5.0,3,387,1
2007,121.0,3,6762,3
2008,100.0,3,5671,3
2009,42.0,3,125,1
2010,38.0,3,168,1
2011,108.0,3,5716,3
2012,115.0,3,6819,3
2013,102.0,3,7017,3
2014,86.0,3,256,1
2015,18.0,2,195,1
2016,265.0,2,155,1
2017,279.0,2,4813,3
2018,162.0,1,42,1
2019,75.0,2,2642,3
2020,103.0,2,4835,3
2021,43.0,2,2589,3
2022,53.0,2,2668,3
2023,50.0,2,2644,3
2024,29.0,2,89,1
2025,58.0,2,2665,3
2026,34.0,2,2690,3
2027,53.0,2,156,1
2028,170.0,1,2319,1
2029,37.0,1,49,1
2030,199.0,2,2961,3
2031,141.0,1,77,1
2032,309.0,1,22,1
2033,298.0,2,4740,3
2034,11.0,1,46,1
2035,141.0,2,94,1
2036,58.0,2,2638,3
2037,55.0,2,2677,3
2038,79.0,2,60,1
2039,102.0,3,5581,3
2040,137.0,2,3282,3
2041,11.0,2,95,1
2042,223.0,2,154,1
2043,98.0,2,84,1
2044,129.0,2,176,1
2045,75.0,2,60,1
2046,195.0,2,62,1
2047,210.0,2,65,1
2048,131.0,3,242,1
2049,83.0,3,190,1
2050,85.0,3,5647,3
2051,83.0,3,5651,3
2052,95.0,3,6831,3
2053,268.0,1,31,1
2054,327.0,1,77,1
2055,47.0,1,76,1
2056,144.0,2,3084,3
2057,109.0,2,3291,3
2058,84.0,2,3341,3
2059,373.0,2,3032,3
2060,394.0,2,3089,3
2061,354.0,2,2808,3
2062,144.0,1,46,1
2063,99.0,2,4501,3
2064,93.0,2,4773,3
2065,120.0,2,4580,3
2066,235.0,1,1701,1
2067,316.0,2,3033,3
2068,274.0,2,3059,3
2069,297.0,2,2816,3
2070,297.0,2,2732,3
2071,316.0,1,57,1
2072,28.0,4,144,1
2073,21.0,2,155,1
2074,83.0,1,22,1
2075,271.0,1,57,1
2076,102.0,3,6843,3
2077,104.0,3,6862,3
2078,79.0,3,6766,3
2079,75.0,3,6850,3
2080,88.0,3,6752,3
2081,87.0,3,6844,3
2082,72.0,3,6772,3
2083,78.0,3,6906,3
2084,279.0,2,4533,3
2085,233.0,1,1799,1
2086,233.0,2,3089,3
2087,121.0,2,4805,3
2088,98.0,2,4803,3
2089,116.0,2,4760,3
2090,77.0,3,6800,3
2091,71.0,3,6812,3
2092,88.0,3,6864,3
2093,65.0,2,232,1
2094,280.0,2,4778,3
2095,19.0,1,57,1
2096,37.0,4,329,1
2097,20.0,4,231,1
2098,295.0,1,22,1
2099,265.0,1,72,1
2100,106.0,2,217,1
2101,286.0,1,2377,1
2102,194.0,2,4736,3
2103,295.0,1,2387,1
2104,66.0,3,6842,3
2105,64.0,3,6894,3
2106,88.0,3,5585,3
2107,76.0,3,5697,3
2108,68.0,3,5651,3
2109,45.0,3,5718,3
2110,50.0,3,5683,3
2111,54.0,3,5584,3
2112,53.0,3,5707,3
2113,47.0,3,5717,3
2114,85.0,3,6832,3
2115,66.0,3,6807,3
2116,85.0,3,6779,3
2117,70.0,3,230,1
2118,80.0,3,6831,3
2119,36.0,3,5670,3
2120,65.0,3,6829,3
2121,33.0,3,205,1
2122,144.0,3,121,1
2123,62.0,3,6871,3
2124,91.0,3,6765,3
2125,26.0,3,92,1
2126,39.0,3,138,1
2127,66.0,3,6815,3
2128,119.0,3,86,1
2129,90.0,3,6817,3
2130,70.0,3,6823,3
2131,70.0,3,6797,3
2132,66.0,3,6737,3
2133,80.0,3,6881,3
2134,91.0,3,6813,3
2135,51.0,3,5649,3
2136,72.0,3,6773,3
2137,112.0,2,62,1
2138,223.0,3,178,1
2139,183.0,3,84,1
2140,68.0,3,6854,3
2141,8.0,3,325,1
2142,64.0,3,240,1
2143,98.0,2,4798,3
