customer_key,Recency,Frequency,Monetary
1300,80.0,3,4977
1301,103.0,5,13242
1302,69.0,5,13294
1303,33.0,4,8091
1304,118.0,2,84
1305,31.0,2,123
1306,91.0,3,4940
1307,234.0,2,75
1308,72.0,5,13172
1309,70.0,5,13268
1310,259.0,2,101
1311,98.0,2,104
1312,38.0,2,116
1313,92.0,1,35
1314,13.0,1,44
1315,31.0,4,7997
1316,320.0,3,6803
1317,315.0,3,6799
1318,310.0,3,6823
1319,326.0,3,6808
1320,56.0,2,79
1321,94.0,2,78
1322,68.0,5,13215
1323,37.0,1,50
1324,258.0,4,10836
1325,75.0,2,66
1326,33.0,2,133
1327,59.0,2,64
1328,206.0,2,14
1329,313.0,3,6792
1330,124.0,2,119
1331,35.0,4,7932
1332,329.0,1,50
1333,218.0,4,10789
1334,237.0,4,10829
1335,10.0,2,94
1336,312.0,3,6912
1337,43.0,2,79
1338,173.0,3,8137
1339,164.0,3,8265
1340,178.0,3,6865
1341,127.0,3,6752
1342,141.0,3,6840
1343,127.0,3,6838
1344,130.0,3,5568
1345,168.0,3,68
1346,16.0,3,68
1347,132.0,3,6864
1348,126.0,3,6839
1349,138.0,3,6906
1350,149.0,3,6772
1351,125.0,3,6791
1352,1.0,3,186
1353,70.0,3,273
1354,152.0,3,6765
1355,148.0,3,6797
1356,133.0,3,6818
1357,131.0,3,6810
1358,17.0,3,117
1359,146.0,3,6787
1360,113.0,3,95
1361,126.0,3,6750
1362,71.0,3,217
1363,282.0,2,5904
1364,119.0,4,274
1365,303.0,2,5898
1366,236.0,2,54
1367,62.0,2,89
1368,79.0,2,160
1369,62.0,1,35
1370,45.0,3,94
1371,240.0,3,61
1372,64.0,3,213
1373,193.0,3,98
1374,164.0,2,5937
1375,355.0,1,35
1376,17.0,1,44
1377,238.0,2,75
1378,218.0,1,50
1379,187.0,2,4366
1380,282.0,1,50
1381,223.0,3,5570
1382,285.0,3,5161
1383,236.0,3,5606
1384,173.0,2,5898
1385,293.0,3,5056
1386,300.0,3,5118
1387,207.0,2,4497
1388,129.0,1,35
1389,161.0,2,4379
1390,76.0,1,50
1391,247.0,3,4977
1392,244.0,3,5121
1393,319.0,2,75
1394,123.0,1,74
1395,228.0,3,5636
1396,126.0,2,5968
1397,105.0,1,50
1398,249.0,3,4968
1399,133.0,3,6498
1400,158.0,1,59
1401,172.0,1,69
1402,131.0,1,37
1403,240.0,3,5218
1404,69.0,1,67
1405,239.0,3,5251
1406,21.0,1,37
1407,43.0,1,35
1408,94.0,1,75
1409,120.0,1,42
1410,82.0,2,155
1411,12.0,2,160
1412,103.0,2,160
1413,78.0,2,259
1414,168.0,2,162
1415,150.0,2,157
1416,67.0,1,75
1417,213.0,1,40
1418,23.0,1,59
1419,83.0,2,5969
1420,232.0,1,35
1421,319.0,1,42
1422,322.0,1,75
1423,107.0,1,35
1424,71.0,2,5908
1425,156.0,1,99
1426,72.0,1,90
1427,84.0,1,99
1428,238.0,1,40
1429,94.0,1,75
1430,329.0,1,35
1431,18.0,4,289
1432,20.0,4,224
1433,94.0,1,92
1434,304.0,1,75
1435,69.0,1,75
1436,183.0,2,5920
1437,226.0,1,42
1438,194.0,2,5983
1439,297.0,2,5898
1440,309.0,1,125
1441,206.0,2,5913
1442,190.0,2,5875
1443,179.0,2,5900
1444,10.0,1,30
1445,3.0,4,293
1446,173.0,1,22
1447,156.0,2,5944
1448,270.0,1,2332
1449,181.0,2,5915
1450,232.0,1,2352
1451,163.0,2,5955
1452,222.0,1,2368
1453,181.0,2,5935
1454,253.0,1,22
1455,295.0,1,72
1456,72.0,1,22
1457,12.0,1,22
1458,299.0,1,24
1459,146.0,1,50
1460,226.0,3,5618
1461,223.0,3,5679
1462,252.0,3,5030
1463,264.0,3,5048
1464,236.0,3,5201
1465,137.0,2,5898
1466,153.0,2,83
1467,315.0,1,59
1468,282.0,1,59
1469,133.0,2,5875
1470,131.0,1,50
1471,66.0,1,50
1472,318.0,1,84
1473,172.0,1,50
1474,212.0,3,5665
1475,140.0,2,5928
1476,158.0,2,4438
1477,96.0,2,73
1478,50.0,1,50
1479,29.0,1,9
1480,162.0,2,4401
1481,125.0,2,5908
1482,326.0,1,9
1483,34.0,1,50
1484,135.0,2,5898
1485,160.0,2,4441
1486,127.0,2,5923
1487,206.0,3,5652
1488,166.0,2,4401
1489,130.0,1,9
1490,19.0,4,158
1491,147.0,3,168
1492,179.0,1,87
1493,176.0,3,5166
1494,258.0,1,70
1495,98.0,2,5948
1496,163.0,2,4416
1497,161.0,1,205
1498,211.0,1,42
1499,213.0,1,40
1500,154.0,2,4379
1501,146.0,2,4475
1502,141.0,2,4416
1503,143.0,2,110
1504,125.0,2,84
1505,278.0,1,61
1506,333.0,1,37
1507,351.0,1,120
1508,292.0,1,9
1509,242.0,1,133
1510,149.0,3,83
1511,130.0,3,6440
1512,214.0,1,9
1513,311.0,1,9
1514,109.0,2,241
1515,348.0,1,9
1516,188.0,1,9
1517,43.0,1,9
1518,101.0,1,9
1519,180.0,1,9
1520,16.0,2,71
1521,108.0,2,5919
1522,126.0,2,4438
1523,109.0,2,5888
1524,95.0,2,5933
1525,229.0,1,9
1526,248.0,1,120
1527,119.0,3,5229
1528,42.0,1,87
1529,153.0,1,72
1530,9.0,1,86
1531,51.0,4,338
1532,316.0,1,22
1533,35.0,4,235
1534,290.0,2,272
1535,142.0,1,9
1536,132.0,1,9
1537,68.0,1,9
1538,218.0,1,9
1539,246.0,1,9
1540,59.0,1,9
1541,163.0,2,75
1542,227.0,1,9
1543,17.0,1,9
1544,269.0,1,9
1545,38.0,1,9
1546,91.0,2,119
1547,145.0,2,4416
1548,119.0,2,5898
1549,152.0,2,4368
1550,99.0,2,5908
1551,50.0,2,86
1552,11.0,2,75
1553,107.0,1,9
1554,262.0,1,10
1555,102.0,2,88
1556,147.0,1,69
1557,62.0,1,9
1558,266.0,1,50
1559,148.0,1,15
1560,163.0,3,5634
1561,164.0,3,5637
1562,107.0,2,5888
1563,320.0,1,59
1564,211.0,2,119
1565,73.0,2,110
1566,115.0,1,93
1567,125.0,2,148
1568,115.0,2,43
1569,317.0,2,67
1570,191.0,1,75
1571,169.0,2,2654
1572,177.0,2,2641
1573,139.0,2,2611
1574,150.0,2,2668
1575,130.0,2,2626
1576,123.0,2,2668
1577,131.0,2,2653
1578,130.0,2,2614
1579,97.0,2,2668
1580,109.0,2,2589
1581,100.0,2,2589
1582,103.0,2,2646
1583,87.0,2,84
1584,110.0,2,2646
1585,73.0,2,2633
1586,83.0,2,2629
1587,66.0,2,2636
1588,34.0,2,77
1589,86.0,2,2639
1590,81.0,2,2665
1591,92.0,2,67
1592,176.0,1,50
1593,52.0,2,52
1594,152.0,2,43
1595,43.0,2,38
1596,177.0,2,40
1597,18.0,2,78
1598,120.0,2,53
1599,117.0,2,43
1600,171.0,3,5649
1601,142.0,1,50
1602,14.0,2,65
1603,33.0,2,45
1604,126.0,2,117
1605,243.0,1,24
1606,261.0,1,10
1607,3.0,3,333
1608,139.0,3,6489
1609,125.0,3,5690
1610,129.0,3,5637
1611,134.0,2,102
1612,55.0,2,67
1613,146.0,3,5658
1614,112.0,2,5984
1615,99.0,2,5918
1616,100.0,3,5663
1617,253.0,1,15
1618,194.0,1,39
1619,75.0,2,5923
1620,112.0,3,5200
1621,124.0,3,6480
1622,128.0,3,6471
1623,88.0,3,5135
1624,115.0,3,5630
1625,124.0,2,4379
1626,146.0,1,100
1627,72.0,2,78
1628,212.0,2,111
1629,205.0,1,15
1630,73.0,1,54
1631,277.0,3,6825
1632,235.0,4,10799
1633,226.0,4,10793
1634,120.0,2,86
1635,279.0,3,6787
1636,312.0,1,50
1637,198.0,2,49
1638,274.0,3,6845
1639,87.0,2,38
1640,344.0,1,50
1641,276.0,3,6752
1642,57.0,1,9
1643,258.0,1,9
1644,2.0,2,103
1645,283.0,3,6838
1646,289.0,3,6847
1647,28.0,2,14
1648,283.0,3,6886
1649,272.0,3,6817
1650,121.0,1,9
1651,217.0,4,10813
1652,115.0,1,9
1653,66.0,2,183
1654,245.0,3,6859
1655,216.0,2,45
1656,225.0,4,10899
1657,256.0,1,9
1658,36.0,4,7384
1659,260.0,3,6863
1660,287.0,1,74
1661,59.0,1,45
1662,303.0,1,50
1663,47.0,1,15
1664,72.0,1,69
1665,111.0,2,78
1666,123.0,3,74
1667,30.0,3,34
1668,134.0,3,6813
1669,131.0,3,6839
1670,131.0,3,6791
1671,138.0,3,6785
1672,152.0,3,6802
1673,225.0,3,382
1674,145.0,3,6768
1675,146.0,3,6829
1676,136.0,3,6812
1677,144.0,3,6859
1678,129.0,3,6785
1679,246.0,3,341
1680,61.0,3,188
1681,133.0,3,6880
1682,132.0,3,6784
1683,64.0,3,228
1684,129.0,3,6801
1685,101.0,3,6893
1686,111.0,3,6904
1687,119.0,3,6864
1688,101.0,3,6805
1689,118.0,3,6867
1690,121.0,3,6846
1691,7.0,3,197
1692,46.0,3,247
1693,25.0,3,315
1694,97.0,3,6820
1695,111.0,3,6785
1696,108.0,3,193
1697,12.0,3,232
1698,74.0,3,296
1699,121.0,3,6786
1700,100.0,3,6798
1701,96.0,3,6860
1702,120.0,3,6868
1703,113.0,3,6911
1704,117.0,3,6891
1705,107.0,3,217
1706,102.0,3,6854
1707,102.0,3,6851
1708,290.0,2,5948
1709,91.0,2,84
1710,279.0,2,5933
1711,186.0,2,4774
1712,85.0,2,5963
1713,125.0,2,4441
1714,95.0,2,4441
1715,193.0,1,50
1716,178.0,3,74
1717,350.0,1,79
1718,83.0,2,5883
1719,77.0,1,104
1720,202.0,1,15
1721,230.0,1,50
1722,269.0,1,15
1723,297.0,1,39
1724,335.0,1,69
1725,361.0,1,15
1726,163.0,1,127
1727,178.0,1,99
1728,217.0,1,15
1729,296.0,1,60
1730,175.0,2,45
1731,37.0,2,65
1732,134.0,1,60
1733,159.0,1,15
1734,144.0,2,43
1735,128.0,1,50
1736,115.0,2,4404
1737,114.0,2,4460
1738,296.0,1,45
1739,265.0,3,4956
1740,214.0,1,35
1741,28.0,2,114
1742,293.0,1,40
1743,235.0,3,5148
1744,103.0,1,70
1745,152.0,1,72
1746,35.0,3,5199
1747,90.0,2,105
1748,110.0,2,4384
1749,182.0,1,50
1750,86.0,2,5915
1751,92.0,3,6492
1752,50.0,1,84
1753,133.0,3,156
1754,224.0,2,171
1755,117.0,3,6503
1756,178.0,2,5999
1757,176.0,2,5908
1758,300.0,1,107
1759,247.0,1,75
1760,216.0,1,22
1761,232.0,4,273
1762,172.0,2,5929
1763,32.0,2,5933
1764,239.0,1,590
1765,299.0,2,4347
1766,316.0,1,1751
1767,237.0,2,4417
1768,158.0,1,35
1769,194.0,2,4426
1770,172.0,2,5948
1771,164.0,2,5943
1772,174.0,2,5908
1773,161.0,2,5913
1774,172.0,2,5908
1775,155.0,2,5943
1776,234.0,1,22
1777,7.0,2,86
1778,176.0,2,5900
1779,39.0,1,46
1780,159.0,2,5980
1781,133.0,2,5940
1782,224.0,1,2330
1783,210.0,1,2401
1784,183.0,1,2421
1785,144.0,2,5985
1786,184.0,1,2295
1787,78.0,1,22
1788,125.0,2,53
1789,207.0,1,57
1790,123.0,2,5980
1791,46.0,1,24
1792,340.0,1,30
1793,22.0,1,77
1794,343.0,1,121
1795,155.0,1,22
1796,26.0,4,228
1797,299.0,1,72
1798,219.0,1,57
1799,326.0,1,15
1800,220.0,1,40
1801,161.0,1,40
1802,4.0,1,29
1803,16.0,1,40
1804,13.0,2,144
1805,66.0,2,5948
1806,114.0,3,6522
1807,232.0,3,4956
1808,200.0,3,5024
1809,32.0,3,5111
1810,266.0,1,40
1811,58.0,1,7
1812,95.0,1,5
1813,257.0,1,50
1814,66.0,2,4367
1815,275.0,1,29
1816,94.0,1,7
1817,75.0,2,4494
1818,81.0,2,5922
1819,62.0,1,72
1820,91.0,2,5948
1821,91.0,2,5908
1822,47.0,2,125
1823,63.0,1,76
1824,35.0,1,39
1825,49.0,1,45
1826,68.0,2,4419
1827,73.0,2,4428
1828,77.0,2,4461
1829,316.0,1,55
1830,63.0,2,4406
1831,32.0,2,5915
1832,74.0,1,40
1833,311.0,1,40
1834,87.0,2,4359
1835,57.0,2,5898
1836,240.0,1,40
1837,63.0,2,68
1838,352.0,1,5
1839,304.0,1,37
1840,233.0,2,4392
1841,336.0,1,40
1842,41.0,2,5933
1843,125.0,1,33
1844,55.0,2,6018
1845,309.0,1,57
1846,251.0,1,76
1847,71.0,2,4460
1848,216.0,1,25
1849,244.0,1,74
1850,37.0,2,5888
1851,91.0,2,4406
1852,63.0,1,72
1853,85.0,2,4411
1854,215.0,2,4354
1855,237.0,2,4367
1856,231.0,2,4414
1857,229.0,2,4460
1858,213.0,2,4384
1859,70.0,2,4393
1860,104.0,3,5666
1861,187.0,2,4464
1862,205.0,2,4394
1863,114.0,1,118
1864,60.0,2,4478
1865,45.0,2,86
1866,274.0,2,114
1867,45.0,2,5883
1868,40.0,2,4366
1869,315.0,1,33
1870,349.0,1,33
1871,46.0,1,49
1872,7.0,2,49
1873,61.0,1,49
1874,103.0,3,5676
1875,115.0,3,5638
1876,47.0,1,81
1877,16.0,1,37
1878,229.0,1,30
1879,339.0,1,46
1880,37.0,1,37
1881,102.0,4,200
1882,142.0,2,5908
1883,139.0,2,5930
1884,127.0,2,5875
1885,134.0,2,5900
1886,125.0,2,5948
1887,134.0,2,5965
1888,100.0,1,22
1889,107.0,1,96
1890,119.0,1,22
1891,23.0,1,72
1892,42.0,1,22
1893,60.0,4,419
1894,45.0,2,49
1895,124.0,2,49
1896,57.0,4,336
1897,304.0,1,45
1898,145.0,1,107
1899,140.0,2,5959
1900,42.0,1,96
1901,70.0,1,22
1902,150.0,2,5917
1903,189.0,1,2330
1904,204.0,1,2332
1905,149.0,2,5915
1906,167.0,1,72
1907,346.0,1,22
1908,315.0,1,142
1909,328.0,1,86
1910,102.0,1,72
1911,114.0,1,57
1912,22.0,1,31
1913,96.0,2,5898
1914,96.0,2,5922
1915,206.0,1,2330
1916,110.0,2,5896
1917,52.0,4,261
1918,284.0,2,5898
1919,291.0,2,4763
1920,82.0,4,257
1921,140.0,2,106
1922,100.0,2,4803
1923,93.0,2,4514
1924,118.0,2,4487
1925,88.0,1,91
1926,319.0,1,22
1927,299.0,2,4795
1928,189.0,2,108
1929,86.0,4,247
1930,276.0,2,4820
1931,281.0,2,4514
1932,193.0,2,156
1933,93.0,2,49
1934,213.0,2,143
1935,293.0,2,4552
1936,282.0,2,4794
1937,100.0,4,265
1938,177.0,1,76
1939,343.0,1,81
1940,1.0,4,238
1941,97.0,2,108
1942,300.0,2,4818
1943,290.0,2,4502
1944,12.0,2,106
1945,146.0,4,164
1946,3.0,4,322
1947,133.0,1,81
1948,94.0,2,4508
1949,348.0,1,77
1950,116.0,2,4559
1951,98.0,2,4760
1952,305.0,1,31
1953,168.0,1,37
1954,285.0,1,81
1955,227.0,2,51
1956,15.0,2,84
1957,94.0,2,108
1958,32.0,2,44
1959,82.0,2,208
1960,30.0,4,204
1961,246.0,2,51
1962,11.0,2,84
1963,75.0,2,84
1964,32.0,2,108
1965,73.0,4,120
1966,358.0,1,57
1967,207.0,1,107
1968,233.0,1,22
1969,66.0,1,22
1970,108.0,4,180
1971,98.0,4,471
1972,201.0,1,22
1973,84.0,4,175
1974,35.0,2,84
1975,13.0,1,57
1976,108.0,2,4619
1977,148.0,1,22
1978,328.0,1,72
1979,207.0,1,50
1980,342.0,1,181
1981,299.0,2,4553
1982,278.0,2,4809
1983,117.0,2,58
1984,331.0,1,101
1985,91.0,4,200
1986,189.0,2,44
1987,210.0,2,4823
1988,106.0,3,6759
1989,99.0,3,6915
1990,114.0,3,6817
1991,119.0,3,6829
1992,133.0,3,5642
1993,173.0,3,158
1994,245.0,3,96
1995,112.0,3,6855
1996,94.0,3,6850
1997,118.0,3,6808
1998,81.0,3,118
1999,145.0,3,5695
2000,101.0,3,6840
2001,97.0,3,6799
2002,111.0,3,6799
2003,69.0,3,295
2004,198.0,3,230
2005,144.0,3,190
2006,5.0,3,387
2007,121.0,3,6762
2008,100.0,3,5671
2009,42.0,3,125
2010,38.0,3,168
2011,108.0,3,5716
2012,115.0,3,6819
2013,102.0,3,7017
2014,86.0,3,256
2015,18.0,2,195
2016,265.0,2,155
2017,279.0,2,4813
2018,162.0,1,42
2019,75.0,2,2642
2020,103.0,2,4835
2021,43.0,2,2589
2022,53.0,2,2668
2023,50.0,2,2644
2024,29.0,2,89
2025,58.0,2,2665
2026,34.0,2,2690
2027,53.0,2,156
2028,170.0,1,2319
2029,37.0,1,49
2030,199.0,2,2961
2031,141.0,1,77
2032,309.0,1,22
2033,298.0,2,4740
2034,11.0,1,46
2035,141.0,2,94
2036,58.0,2,2638
2037,55.0,2,2677
2038,79.0,2,60
2039,102.0,3,5581
2040,137.0,2,3282
2041,11.0,2,95
2042,223.0,2,154
2043,98.0,2,84
2044,129.0,2,176
2045,75.0,2,60
2046,195.0,2,62
2047,210.0,2,65
2048,131.0,3,242
2049,83.0,3,190
2050,85.0,3,5647
2051,83.0,3,5651
2052,95.0,3,6831
2053,268.0,1,31
2054,327.0,1,77
2055,47.0,1,76
2056,144.0,2,3084
2057,109.0,2,3291
2058,84.0,2,3341
2059,373.0,2,3032
2060,394.0,2,3089
2061,354.0,2,2808
2062,144.0,1,46
2063,99.0,2,4501
2064,93.0,2,4773
2065,120.0,2,4580
2066,235.0,1,1701
2067,316.0,2,3033
2068,274.0,2,3059
2069,297.0,2,2816
2070,297.0,2,2732
2071,316.0,1,57
2072,28.0,4,144
2073,21.0,2,155
2074,83.0,1,22
2075,271.0,1,57
2076,102.0,3,6843
2077,104.0,3,6862
2078,79.0,3,6766
2079,75.0,3,6850
2080,88.0,3,6752
2081,87.0,3,6844
2082,72.0,3,6772
2083,78.0,3,6906
2084,279.0,2,4533
2085,233.0,1,1799
2086,233.0,2,3089
2087,121.0,2,4805
2088,98.0,2,4803
2089,116.0,2,4760
2090,77.0,3,6800
2091,71.0,3,6812
2092,88.0,3,6864
2093,65.0,2,232
2094,280.0,2,4778
2095,19.0,1,57
2096,37.0,4,329
2097,20.0,4,231
2098,295.0,1,22
2099,265.0,1,72
2100,106.0,2,217
2101,286.0,1,2377
2102,194.0,2,4736
2103,295.0,1,2387
2104,66.0,3,6842
2105,64.0,3,6894
2106,88.0,3,5585
2107,76.0,3,5697
2108,68.0,3,5651
2109,45.0,3,5718
2110,50.0,3,5683
2111,54.0,3,5584
2112,53.0,3,5707
2113,47.0,3,5717
2114,85.0,3,6832
2115,66.0,3,6807
2116,85.0,3,6779
2117,70.0,3,230
2118,80.0,3,6831
2119,36.0,3,5670
2120,65.0,3,6829
2121,33.0,3,205
2122,144.0,3,121
2123,62.0,3,6871
2124,91.0,3,6765
2125,26.0,3,92
2126,39.0,3,138
2127,66.0,3,6815
2128,119.0,3,86
2129,90.0,3,6817
2130,70.0,3,6823
2131,70.0,3,6797
2132,66.0,3,6737
2133,80.0,3,6881
2134,91.0,3,6813
2135,51.0,3,5649
2136,72.0,3,6773
2137,112.0,2,62
2138,223.0,3,178
2139,183.0,3,84
2140,68.0,3,6854
2141,8.0,3,325
2142,64.0,3,240
2143,98.0,2,4798
2144,179.0,1,2405
2145,144.0,4,281
2146,85.0,1,2337
2147,255.0,1,31
2148,236.0,1,75
2149,316.0,1,1137
2150,61.0,2,65
2151,176.0,2,89
2152,55.0,1,92
2153,80.0,2,4583
2154,350.0,1,107
2155,84.0,1,2310
2156,33.0,3,227
2157,32.0,2,2663
2158,22.0,2,60
2159,99.0,3,222
2160,44.0,3,208
2161,69.0,3,6839
2162,69.0,2,4524
2163,196.0,1,86
2164,243.0,1,31
2165,212.0,1,101
2166,79.0,2,4502
2167,312.0,1,72
2168,83.0,1,42
2169,124.0,1,75
2170,105.0,2,192
2171,279.0,2,231
2172,236.0,2,192
2173,20.0,2,144
2174,284.0,2,4598
2175,294.0,2,4559
2176,1.0,4,287
2177,282.0,2,4753
2178,282.0,2,4499
2179,287.0,2,4499
2180,46.0,4,190
2181,155.0,2,201
2182,87.0,2,186
2183,53.0,2,166
2184,306.0,2,196
2185,56.0,2,221
2186,191.0,4,150
2187,264.0,1,22
2188,273.0,1,30
2189,108.0,1,57
2190,289.0,2,4765
2191,274.0,2,4502
2192,151.0,1,46
2193,80.0,1,57
2194,206.0,1,72
2195,131.0,1,57
2196,294.0,1,72
2197,112.0,1,57
2198,79.0,3,105
2199,122.0,3,115
2200,113.0,3,105
2201,79.0,1,24
2202,53.0,3,73
2203,298.0,2,4559
2204,297.0,2,4492
2205,85.0,1,142
2206,282.0,2,4803
2207,148.0,3,163
2208,114.0,1,86
2209,292.0,2,4813
2210,150.0,1,2320
2211,79.0,2,4502
2212,9.0,1,31
2213,81.0,2,4565
2214,326.0,1,22
2215,81.0,2,4502
2216,169.0,1,72
2217,265.0,1,96
2218,133.0,1,2352
2219,87.0,1,86
2220,115.0,1,22
2221,302.0,2,4683
2222,279.0,2,4795
2223,83.0,3,150
2224,95.0,1,57
2225,250.0,2,4536
2226,61.0,2,4504
2227,64.0,2,4565
2228,289.0,1,72
2229,186.0,1,57
2230,209.0,1,22
2231,264.0,2,4905
2232,133.0,4,248
2233,143.0,1,22
2234,86.0,2,4588
2235,362.0,1,37
2236,344.0,1,57
2237,100.0,1,22
2238,272.0,2,4517
2239,245.0,2,4512
2240,38.0,4,185
2241,150.0,1,22
2242,146.0,1,2326
2243,111.0,1,57
2244,246.0,2,4512
2245,110.0,1,81
2246,205.0,1,46
2247,67.0,2,4813
2248,72.0,2,4549
2249,83.0,2,4492
2250,191.0,2,4795
2251,267.0,2,4502
2252,266.0,3,6844
2253,255.0,3,6820
2254,246.0,3,6774
2255,257.0,3,6801
2256,57.0,4,7393
2257,34.0,4,7494
2258,53.0,4,8941
2259,45.0,4,8886
2260,71.0,4,7853
2261,168.0,4,7239
2262,120.0,4,7200
2263,125.0,2,87
2264,206.0,4,10871
2265,113.0,4,7265
2266,84.0,4,7259
2267,314.0,1,30
2268,22.0,4,125
2269,147.0,4,290
2270,64.0,2,4508
2271,123.0,1,2395
2272,135.0,1,2320
2273,91.0,1,81
2274,259.0,2,4658
2275,264.0,2,4837
2276,352.0,1,22
2277,55.0,1,22
2278,272.0,2,4499
2279,268.0,2,4579
2280,250.0,2,4534
2281,270.0,2,4559
2282,18.0,1,22
2283,62.0,1,57
2284,257.0,2,4499
2285,210.0,2,4767
2286,94.0,3,214
2287,247.0,2,4517
2288,256.0,2,4763
2289,252.0,2,4574
2290,13.0,3,66
2291,73.0,3,112
2292,248.0,1,81
2293,247.0,2,4479
2294,192.0,1,22
2295,114.0,1,87
2296,5.0,1,72
2297,307.0,1,22
2298,186.0,1,22
2299,255.0,2,4512
2300,271.0,2,4835
2301,151.0,1,46
2302,135.0,1,67
2303,333.0,1,57
2304,144.0,3,66
2305,250.0,2,4613
2306,269.0,1,72
2307,43.0,1,72
2308,238.0,1,81
2309,276.0,1,30
2310,284.0,1,22
2311,321.0,1,30
2312,34.0,1,30
2313,190.0,1,81
2314,321.0,1,77
2315,256.0,2,4854
2316,269.0,2,4542
2317,262.0,2,4577
2318,66.0,1,57
2319,117.0,4,214
2320,252.0,2,4648
2321,336.0,1,22
2322,29.0,1,72
2323,264.0,1,86
2324,46.0,1,142
2325,264.0,2,4527
2326,246.0,2,4559
2327,253.0,2,4547
2328,192.0,1,31
2329,205.0,2,4708
2330,250.0,2,4807
2331,140.0,3,95
2332,200.0,1,66
2333,103.0,1,57
2334,126.0,1,22
2335,181.0,1,72
2336,59.0,1,72
2337,295.0,1,107
2338,236.0,1,181
2339,2.0,1,122
2340,353.0,1,31
2341,253.0,2,4547
2342,347.0,1,142
2343,82.0,1,32
2344,188.0,2,4720
2345,271.0,1,81
2346,203.0,2,4759
2347,271.0,2,4499
2348,237.0,1,72
2349,250.0,2,4616
2350,349.0,1,22
2351,0.0,3,133
2352,265.0,2,4477
2353,221.0,1,57
2354,89.0,2,4548
2355,264.0,2,4499
2356,245.0,2,4559
2357,104.0,1,31
2358,66.0,2,4544
2359,130.0,1,2387
2360,82.0,2,4638
2361,358.0,1,57
2362,81.0,2,4765
2363,66.0,2,4477
2364,334.0,1,72
2365,258.0,1,57
2366,139.0,1,24
2367,209.0,2,4749
2368,270.0,2,4517
2369,94.0,1,72
2370,246.0,2,4778
2371,71.0,1,2330
2372,175.0,1,72
2373,358.0,1,77
2374,303.0,1,72
2375,107.0,1,57
2376,56.0,1,72
2377,124.0,1,31
2378,272.0,1,2320
2379,271.0,2,4523
2380,195.0,1,24
2381,71.0,2,4820
2382,188.0,1,72
2383,250.0,2,4526
2384,86.0,2,4512
2385,69.0,2,4574
2386,76.0,2,4549
2387,118.0,1,85
2388,87.0,1,2337
2389,329.0,1,107
2390,59.0,1,116
2391,29.0,1,100
2392,118.0,1,2406
2393,80.0,1,57
2394,263.0,1,2352
2395,261.0,1,2319
2396,194.0,1,22
2397,244.0,1,2362
2398,77.0,1,2397
2399,68.0,1,2322
2400,81.0,1,2295
2401,82.0,2,4569
2402,68.0,2,4798
2403,91.0,2,4793
2404,259.0,2,4579
2405,246.0,3,6812
2406,188.0,4,10778
2407,72.0,4,7300
2408,248.0,3,6904
2409,246.0,3,6792
2410,98.0,1,109
2411,235.0,1,15
2412,243.0,3,6819
2413,39.0,2,45
2414,89.0,1,57
2415,267.0,1,2320
2416,247.0,1,2326
2417,324.0,1,107
2418,271.0,1,2370
2419,167.0,2,4768
2420,269.0,2,4477
2421,269.0,2,4798
2422,276.0,1,24
2423,257.0,1,81
2424,1.0,3,173
2425,249.0,2,4807
2426,248.0,2,4810
2427,264.0,2,4499
2428,252.0,1,2295
2429,262.0,1,2317
2430,231.0,2,4588
2431,312.0,1,31
2432,229.0,2,4593
2433,307.0,1,57
2434,232.0,2,4534
2435,107.0,1,2355
2436,226.0,2,4838
2437,238.0,2,4499
2438,332.0,1,81
2439,231.0,2,4502
2440,255.0,1,57
2441,175.0,2,4819
2442,60.0,1,46
2443,222.0,2,4501
2444,230.0,2,4537
2445,199.0,1,57
2446,75.0,1,76
2447,223.0,2,4537
2448,225.0,2,4534
2449,241.0,1,22
2450,229.0,2,4527
2451,235.0,2,4773
2452,102.0,1,22
2453,242.0,2,4800
2454,225.0,2,4577
2455,228.0,1,2344
2456,232.0,1,2350
2457,243.0,2,4583
2458,176.0,1,57
2459,355.0,1,45
2460,78.0,1,57
2461,176.0,2,4693
2462,227.0,2,4477
2463,54.0,2,4558
2464,76.0,1,107
2465,226.0,2,4502
2466,68.0,1,76
2467,43.0,3,133
2468,263.0,1,22
2469,223.0,2,4627
2470,12.0,1,72
2471,39.0,1,57
2472,253.0,1,31
2473,218.0,1,2519
2474,233.0,1,2319
2475,99.0,4,340
2476,49.0,1,57
2477,225.0,1,76
2478,215.0,2,4512
2479,238.0,2,4898
2480,158.0,1,76
2481,253.0,1,81
2482,18.0,1,31
2483,52.0,2,4501
2484,191.0,1,57
2485,239.0,2,4813
2486,347.0,1,37
2487,148.0,3,226
2488,223.0,2,4534
2489,230.0,1,142
2490,218.0,2,4740
2491,323.0,1,57
2492,15.0,3,176
2493,216.0,2,4501
2494,279.0,2,49
2495,255.0,1,40
2496,285.0,2,58
2497,286.0,1,37
2498,338.0,1,40
2499,162.0,1,101
2500,349.0,1,134
2501,69.0,1,40
2502,256.0,1,40
2503,163.0,1,55
2504,251.0,2,101
2505,41.0,2,5923
2506,183.0,2,128
2507,117.0,1,124
2508,278.0,2,44
2509,358.0,1,129
2510,235.0,2,49
2511,360.0,1,94
2512,43.0,2,6012
2513,175.0,1,70
2514,55.0,2,5918
2515,56.0,2,5973
2516,32.0,2,5948
2517,165.0,2,44
2518,87.0,3,5666
