customer_key,Total_Revenue,Total_Orders,Average_Order_Value,Customer_Lifetime_Value
861,70,2,35.0,70.0
862,287,5,57.4,287.0
863,209,2,104.5,209.0
864,48,2,24.0,48.0
865,48,2,24.0,48.0
866,115,2,57.5,115.0
867,43,2,21.5,43.0
868,83,2,41.5,83.0
869,248,5,49.6,248.0
870,268,5,53.6,268.0
871,242,2,121.0,242.0
872,70,2,35.0,70.0
873,5948,2,2974.0,5948.0
874,5923,2,2961.5,5923.0
875,72,2,36.0,72.0
876,292,5,58.4,292.0
877,83,2,41.5,83.0
878,43,2,21.5,43.0
879,83,2,41.5,83.0
880,107,2,53.5,107.0
881,50,2,25.0,50.0
882,149,2,74.5,149.0
883,48,2,24.0,48.0
884,77,2,38.5,77.0
885,110,2,55.0,110.0
886,5900,2,2950.0,5900.0
887,5897,2,2948.5,5897.0
888,83,2,41.5,83.0
889,2377,1,2377.0,2377.0
890,50,2,25.0,50.0
891,130,2,65.0,130.0
892,110,2,55.0,110.0
893,8119,3,2706.3333333333335,8119.0
894,8123,3,2707.6666666666665,8123.0
895,8223,3,2741.0,8223.0
896,8149,3,2716.3333333333335,8149.0
897,8118,3,2706.0,8118.0
898,8203,3,2734.3333333333335,8203.0
899,8179,3,2726.3333333333335,8179.0
900,8189,3,2729.6666666666665,8189.0
901,8257,3,2752.3333333333335,8257.0
902,8248,3,2749.3333333333335,8248.0
903,62,3,20.666666666666668,62.0
904,8108,3,2702.6666666666665,8108.0
905,8214,3,2738.0,8214.0
906,8156,3,2718.6666666666665,8156.0
907,8151,3,2717.0,8151.0
908,8135,3,2711.6666666666665,8135.0
909,8079,3,2693.0,8079.0
910,8105,3,2701.6666666666665,8105.0
911,8113,3,2704.3333333333335,8113.0
912,62,3,20.666666666666668,62.0
913,8095,3,2698.3333333333335,8095.0
914,41,3,13.666666666666666,41.0
915,8166,3,2722.0,8166.0
916,8143,3,2714.3333333333335,8143.0
917,8179,3,2726.3333333333335,8179.0
918,8121,3,2707.0,8121.0
919,8205,3,2735.0,8205.0
920,8172,3,2724.0,8172.0
921,8156,3,2718.6666666666665,8156.0
922,63,3,21.0,63.0
923,276,5,55.2,276.0
924,43,2,21.5,43.0
925,5897,2,2948.5,5897.0
926,5968,2,2984.0,5968.0
927,48,2,24.0,48.0
928,52,2,26.0,52.0
929,48,2,24.0,48.0
930,4965,3,1655.0,4965.0
931,5035,3,1678.3333333333333,5035.0
932,234,2,117.0,234.0
933,136,2,68.0,136.0
934,5933,2,2966.5,5933.0
935,5994,2,2997.0,5994.0
936,35,1,35.0,35.0
937,42,1,42.0,42.0
938,5888,2,2944.0,5888.0
939,43,2,21.5,43.0
940,5977,2,2988.5,5977.0
941,70,2,35.0,70.0
942,109,2,54.5,109.0
943,4827,3,1609.0,4827.0
944,4734,3,1578.0,4734.0
945,4776,3,1592.0,4776.0
946,5910,2,2955.0,5910.0
947,4697,3,1565.6666666666667,4697.0
948,4747,3,1582.3333333333333,4747.0
949,82,2,41.0,82.0
950,70,2,35.0,70.0
951,110,2,55.0,110.0
952,63,3,21.0,63.0
953,8169,3,2723.0,8169.0
954,65,2,32.5,65.0
955,5910,2,2955.0,5910.0
956,5953,2,2976.5,5953.0
957,5873,2,2936.5,5873.0
958,91,2,45.5,91.0
959,160,2,80.0,160.0
960,139,2,69.5,139.0
961,75,2,37.5,75.0
962,72,2,36.0,72.0
963,103,2,51.5,103.0
964,8068,3,2689.3333333333335,8068.0
965,8173,3,2724.3333333333335,8173.0
966,118,3,39.333333333333336,118.0
967,55,3,18.333333333333332,55.0
968,8153,3,2717.6666666666665,8153.0
969,8079,3,2693.0,8079.0
970,8173,3,2724.3333333333335,8173.0
971,110,2,55.0,110.0
972,134,2,67.0,134.0
973,65,2,32.5,65.0
974,89,2,44.5,89.0
975,113,2,56.5,113.0
976,209,2,104.5,209.0
977,8087,3,2695.6666666666665,8087.0
978,8213,3,2737.6666666666665,8213.0
979,75,2,37.5,75.0
980,4814,2,2407.0,4814.0
981,108,2,54.0,108.0
982,120,2,60.0,120.0
983,105,2,52.5,105.0
984,5873,2,2936.5,5873.0
985,4730,2,2365.0,4730.0
986,90,2,45.0,90.0
987,8245,3,2748.3333333333335,8245.0
988,278,3,92.66666666666667,278.0
989,8078,3,2692.6666666666665,8078.0
990,8140,3,2713.3333333333335,8140.0
991,8164,3,2721.3333333333335,8164.0
992,8128,3,2709.3333333333335,8128.0
993,8123,3,2707.6666666666665,8123.0
994,8131,3,2710.3333333333335,8131.0
995,8169,3,2723.0,8169.0
996,8249,3,2749.6666666666665,8249.0
997,7059,3,2353.0,7059.0
998,7030,3,2343.3333333333335,7030.0
999,6962,3,2320.6666666666665,6962.0
1000,7043,3,2347.6666666666665,7043.0
1001,8183,3,2727.6666666666665,8183.0
1002,8113,3,2704.3333333333335,8113.0
1003,8145,3,2715.0,8145.0
1004,8256,3,2752.0,8256.0
1005,8114,3,2704.6666666666665,8114.0
1006,6985,3,2328.3333333333335,6985.0
1007,144,3,48.0,144.0
1008,7024,3,2341.3333333333335,7024.0
1009,79,3,26.333333333333332,79.0
1010,8195,3,2731.6666666666665,8195.0
1011,8203,3,2734.3333333333335,8203.0
1012,4736,3,1578.6666666666667,4736.0
1013,74,3,24.666666666666668,74.0
1014,3950,2,1975.0,3950.0
1015,3950,2,1975.0,3950.0
1016,62,1,62.0,62.0
1017,5913,2,2956.5,5913.0
1018,2340,1,2340.0,2340.0
1019,6012,2,3006.0,6012.0
1020,75,1,75.0,75.0
1021,804,1,804.0,804.0
1022,4044,2,2022.0,4044.0
1023,136,2,68.0,136.0
1024,5933,2,2966.5,5933.0
1025,84,2,42.0,84.0
1026,5910,2,2955.0,5910.0
1027,5977,2,2988.5,5977.0
1028,5913,2,2956.5,5913.0
1029,40,1,40.0,40.0
1030,55,1,55.0,55.0
1031,5970,2,2985.0,5970.0
1032,769,1,769.0,769.0
1033,615,1,615.0,615.0
1034,5949,2,2974.5,5949.0
1035,74,3,24.666666666666668,74.0
1036,81,3,27.0,81.0
1037,69,3,23.0,69.0
1038,7107,3,2369.0,7107.0
1039,91,3,30.333333333333332,91.0
1040,8212,3,2737.3333333333335,8212.0
1041,51,2,25.5,51.0
1042,5998,2,2999.0,5998.0
1043,5975,2,2987.5,5975.0
1044,104,2,52.0,104.0
1045,106,2,53.0,106.0
1046,66,2,33.0,66.0
1047,44,2,22.0,44.0
1048,44,2,22.0,44.0
1049,134,2,67.0,134.0
1050,171,2,85.5,171.0
1051,6024,2,3012.0,6024.0
1052,90,2,45.0,90.0
1053,5935,2,2967.5,5935.0
1054,5973,2,2986.5,5973.0
1055,403,5,80.6,403.0
1056,104,4,26.0,104.0
1057,254,4,63.5,254.0
1058,87,2,43.5,87.0
1059,5936,2,2968.0,5936.0
1060,5930,2,2965.0,5930.0
1061,4812,2,2406.0,4812.0
1062,140,4,35.0,140.0
1063,87,2,43.5,87.0
1064,85,2,42.5,85.0
1065,122,2,61.0,122.0
1066,92,2,46.0,92.0
1067,85,2,42.5,85.0
1068,134,2,67.0,134.0
1069,94,2,47.0,94.0
1070,5897,2,2948.5,5897.0
1071,85,2,42.5,85.0
1072,5973,2,2986.5,5973.0
1073,5951,2,2975.5,5951.0
1074,134,2,67.0,134.0
1075,261,4,65.25,261.0
1076,5933,2,2966.5,5933.0
1077,5873,2,2936.5,5873.0
1078,174,4,43.5,174.0
1079,5975,2,2987.5,5975.0
1080,6008,2,3004.0,6008.0
1081,2355,1,2355.0,2355.0
1082,2367,1,2367.0,2367.0
1083,5913,2,2956.5,5913.0
1084,5993,2,2996.5,5993.0
1085,5985,2,2992.5,5985.0
1086,108,2,54.0,108.0
1087,2295,1,2295.0,2295.0
1088,92,2,46.0,92.0
1089,171,2,85.5,171.0
1090,4710,2,2355.0,4710.0
1091,2351,1,2351.0,2351.0
1092,84,2,42.0,84.0
1093,51,2,25.5,51.0
1094,46,2,23.0,46.0
1095,5962,2,2981.0,5962.0
1096,57,2,28.5,57.0
1097,5900,2,2950.0,5900.0
1098,238,4,59.5,238.0
1099,84,2,42.0,84.0
1100,44,2,22.0,44.0
1101,130,2,65.0,130.0
1102,92,2,46.0,92.0
1103,5903,2,2951.5,5903.0
1104,5997,2,2998.5,5997.0
1105,5908,2,2954.0,5908.0
1106,5993,2,2996.5,5993.0
1107,169,4,42.25,169.0
1108,222,4,55.5,222.0
1109,5946,2,2973.0,5946.0
1110,5930,2,2965.0,5930.0
1111,5888,2,2944.0,5888.0
1112,195,2,97.5,195.0
1113,5930,2,2965.0,5930.0
1114,4737,2,2368.5,4737.0
1115,4719,2,2359.5,4719.0
1116,90,2,45.0,90.0
1117,5933,2,2966.5,5933.0
1118,160,2,80.0,160.0
1119,6004,2,3002.0,6004.0
1120,162,2,81.0,162.0
1121,5908,2,2954.0,5908.0
1122,5946,2,2973.0,5946.0
1123,4814,2,2407.0,4814.0
1124,5837,4,1459.25,5837.0
1125,13195,5,2639.0,13195.0
1126,8595,4,2148.75,8595.0
1127,81,2,40.5,81.0
1128,35,1,35.0,35.0
1129,8681,4,2170.25,8681.0
1130,8557,4,2139.25,8557.0
1131,7987,4,1996.75,7987.0
1132,13265,5,2653.0,13265.0
1133,13294,5,2658.8,13294.0
1134,5830,4,1457.5,5830.0
1135,97,2,48.5,97.0
1136,85,2,42.5,85.0
1137,181,4,45.25,181.0
1138,92,2,46.0,92.0
1139,120,2,60.0,120.0
1140,103,2,51.5,103.0
1141,118,4,29.5,118.0
1142,5979,2,2989.5,5979.0
1143,5945,2,2972.5,5945.0
1144,5993,2,2996.5,5993.0
1145,50,2,25.0,50.0
1146,133,2,66.5,133.0
1147,227,2,113.5,227.0
1148,271,4,67.75,271.0
1149,83,2,41.5,83.0
1150,83,2,41.5,83.0
1151,43,2,21.5,43.0
1152,5895,2,2947.5,5895.0
1153,5937,2,2968.5,5937.0
1154,5938,2,2969.0,5938.0
1155,4798,2,2399.0,4798.0
1156,5930,2,2965.0,5930.0
1157,5920,2,2960.0,5920.0
1158,43,2,21.5,43.0
1159,202,4,50.5,202.0
1160,259,4,64.75,259.0
1161,5945,2,2972.5,5945.0
1162,207,2,103.5,207.0
1163,5913,2,2956.5,5913.0
1164,5944,2,2972.0,5944.0
1165,5908,2,2954.0,5908.0
1166,280,4,70.0,280.0
1167,162,4,40.5,162.0
1168,5975,2,2987.5,5975.0
1169,73,2,36.5,73.0
1170,5948,2,2974.0,5948.0
1171,5908,2,2954.0,5908.0
1172,5984,2,2992.0,5984.0
1173,5930,2,2965.0,5930.0
1174,5929,2,2964.5,5929.0
1175,5873,2,2936.5,5873.0
1176,155,2,77.5,155.0
1177,162,2,81.0,162.0
1178,4811,2,2405.5,4811.0
1179,5933,2,2966.5,5933.0
1180,5913,2,2956.5,5913.0
1181,5930,2,2965.0,5930.0
1182,5959,2,2979.5,5959.0
1183,87,4,21.75,87.0
1184,229,4,57.25,229.0
1185,5875,2,2937.5,5875.0
1186,50,2,25.0,50.0
1187,5913,2,2956.5,5913.0
1188,5908,2,2954.0,5908.0
1189,5933,2,2966.5,5933.0
1190,5950,2,2975.0,5950.0
1191,5890,2,2945.0,5890.0
1192,246,2,123.0,246.0
1193,160,2,80.0,160.0
1194,4833,2,2416.5,4833.0
1195,83,2,41.5,83.0
1196,124,2,62.0,124.0
1197,160,4,40.0,160.0
1198,48,2,24.0,48.0
1199,5969,2,2984.5,5969.0
1200,195,2,97.5,195.0
1201,5935,2,2967.5,5935.0
1202,58,2,29.0,58.0
1203,171,4,42.75,171.0
1204,200,4,50.0,200.0
1205,120,2,60.0,120.0
1206,51,2,25.5,51.0
1207,5908,2,2954.0,5908.0
1208,5875,2,2937.5,5875.0
1209,5954,2,2977.0,5954.0
1210,5908,2,2954.0,5908.0
1211,6825,3,2275.0,6825.0
1212,5908,2,2954.0,5908.0
1213,5898,2,2949.0,5898.0
1214,4419,2,2209.5,4419.0
1215,6803,3,2267.6666666666665,6803.0
1216,6890,3,2296.6666666666665,6890.0
1217,6955,3,2318.3333333333335,6955.0
1218,5873,2,2936.5,5873.0
1219,4472,2,2236.0,4472.0
1220,5967,2,2983.5,5967.0
1221,5950,2,2975.0,5950.0
1222,5968,2,2984.0,5968.0
1223,6909,3,2303.0,6909.0
1224,35,1,35.0,35.0
1225,85,1,85.0,85.0
1226,4381,2,2190.5,4381.0
1227,4368,2,2184.0,4368.0
1228,44,1,44.0,44.0
1229,4401,2,2200.5,4401.0
1230,4415,2,2207.5,4415.0
1231,4401,2,2200.5,4401.0
1232,4354,2,2177.0,4354.0
1233,4376,2,2188.0,4376.0
1234,35,1,35.0,35.0
1235,35,1,35.0,35.0
1236,62,2,31.0,62.0
1237,35,1,35.0,35.0
1238,4470,2,2235.0,4470.0
1239,35,1,35.0,35.0
1240,6901,3,2300.3333333333335,6901.0
1241,3965,2,1982.5,3965.0
1242,3989,2,1994.5,3989.0
1243,3949,2,1974.5,3949.0
1244,3915,2,1957.5,3915.0
1245,115,2,57.5,115.0
1246,3967,2,1983.5,3967.0
1247,3947,2,1973.5,3947.0
1248,77,2,38.5,77.0
1249,3940,2,1970.0,3940.0
1250,115,2,57.5,115.0
1251,3965,2,1982.5,3965.0
1252,3925,2,1962.5,3925.0
1253,3939,2,1969.5,3939.0
1254,4067,2,2033.5,4067.0
1255,5968,2,2984.0,5968.0
1256,5883,2,2941.5,5883.0
1257,5953,2,2976.5,5953.0
1258,50,1,50.0,50.0
1259,50,1,50.0,50.0
1260,86,2,43.0,86.0
1261,241,2,120.5,241.0
1262,5973,2,2986.5,5973.0
1263,119,2,59.5,119.0
1264,6829,3,2276.3333333333335,6829.0
1265,5663,3,1887.6666666666667,5663.0
1266,5964,2,2982.0,5964.0
1267,4401,2,2200.5,4401.0
1268,5873,2,2936.5,5873.0
1269,50,1,50.0,50.0
1270,44,1,44.0,44.0
1271,4455,2,2227.5,4455.0
1272,5683,3,1894.3333333333333,5683.0
1273,5139,3,1713.0,5139.0
1274,50,1,50.0,50.0
1275,35,1,35.0,35.0
1276,4435,2,2217.5,4435.0
1277,4416,2,2208.0,4416.0
1278,5666,3,1888.6666666666667,5666.0
1279,50,1,50.0,50.0
1280,5974,2,2987.0,5974.0
1281,5923,2,2961.5,5923.0
1282,5169,3,1723.0,5169.0
1283,5111,3,1703.6666666666667,5111.0
1284,5583,3,1861.0,5583.0
1285,5625,3,1875.0,5625.0
1286,5968,2,2984.0,5968.0
1287,5255,3,1751.6666666666667,5255.0
1288,5720,3,1906.6666666666667,5720.0
1289,148,2,74.0,148.0
1290,5646,3,1882.0,5646.0
1291,5873,2,2936.5,5873.0
1292,8067,4,2016.75,8067.0
1293,5027,3,1675.6666666666667,5027.0
1294,86,2,43.0,86.0
1295,75,2,37.5,75.0
1296,174,4,43.5,174.0
1297,13164,5,2632.8,13164.0
1298,8022,4,2005.5,8022.0
1299,8052,4,2013.0,8052.0
1300,4977,3,1659.0,4977.0
1301,13242,5,2648.4,13242.0
1302,13294,5,2658.8,13294.0
1303,8091,4,2022.75,8091.0
1304,84,2,42.0,84.0
1305,123,2,61.5,123.0
1306,4940,3,1646.6666666666667,4940.0
1307,75,2,37.5,75.0
1308,13172,5,2634.4,13172.0
1309,13268,5,2653.6,13268.0
1310,101,2,50.5,101.0
1311,104,2,52.0,104.0
1312,116,2,58.0,116.0
1313,35,1,35.0,35.0
1314,44,1,44.0,44.0
1315,7997,4,1999.25,7997.0
1316,6803,3,2267.6666666666665,6803.0
1317,6799,3,2266.3333333333335,6799.0
1318,6823,3,2274.3333333333335,6823.0
1319,6808,3,2269.3333333333335,6808.0
1320,79,2,39.5,79.0
1321,78,2,39.0,78.0
1322,13215,5,2643.0,13215.0
1323,50,1,50.0,50.0
1324,10836,4,2709.0,10836.0
1325,66,2,33.0,66.0
1326,133,2,66.5,133.0
1327,64,2,32.0,64.0
1328,14,2,7.0,14.0
1329,6792,3,2264.0,6792.0
1330,119,2,59.5,119.0
1331,7932,4,1983.0,7932.0
1332,50,1,50.0,50.0
1333,10789,4,2697.25,10789.0
1334,10829,4,2707.25,10829.0
1335,94,2,47.0,94.0
1336,6912,3,2304.0,6912.0
1337,79,2,39.5,79.0
1338,8137,3,2712.3333333333335,8137.0
1339,8265,3,2755.0,8265.0
1340,6865,3,2288.3333333333335,6865.0
1341,6752,3,2250.6666666666665,6752.0
1342,6840,3,2280.0,6840.0
1343,6838,3,2279.3333333333335,6838.0
1344,5568,3,1856.0,5568.0
1345,68,3,22.666666666666668,68.0
1346,68,3,22.666666666666668,68.0
1347,6864,3,2288.0,6864.0
1348,6839,3,2279.6666666666665,6839.0
1349,6906,3,2302.0,6906.0
1350,6772,3,2257.3333333333335,6772.0
1351,6791,3,2263.6666666666665,6791.0
1352,186,3,62.0,186.0
1353,273,3,91.0,273.0
1354,6765,3,2255.0,6765.0
1355,6797,3,2265.6666666666665,6797.0
1356,6818,3,2272.6666666666665,6818.0
1357,6810,3,2270.0,6810.0
1358,117,3,39.0,117.0
1359,6787,3,2262.3333333333335,6787.0
1360,95,3,31.666666666666668,95.0
1361,6750,3,2250.0,6750.0
1362,217,3,72.33333333333333,217.0
1363,5904,2,2952.0,5904.0
1364,274,4,68.5,274.0
1365,5898,2,2949.0,5898.0
1366,54,2,27.0,54.0
1367,89,2,44.5,89.0
1368,160,2,80.0,160.0
1369,35,1,35.0,35.0
1370,94,3,31.333333333333332,94.0
1371,61,3,20.333333333333332,61.0
1372,213,3,71.0,213.0
1373,98,3,32.666666666666664,98.0
1374,5937,2,2968.5,5937.0
1375,35,1,35.0,35.0
1376,44,1,44.0,44.0
1377,75,2,37.5,75.0
1378,50,1,50.0,50.0
1379,4366,2,2183.0,4366.0
1380,50,1,50.0,50.0
1381,5570,3,1856.6666666666667,5570.0
1382,5161,3,1720.3333333333333,5161.0
1383,5606,3,1868.6666666666667,5606.0
1384,5898,2,2949.0,5898.0
1385,5056,3,1685.3333333333333,5056.0
1386,5118,3,1706.0,5118.0
1387,4497,2,2248.5,4497.0
1388,35,1,35.0,35.0
1389,4379,2,2189.5,4379.0
1390,50,1,50.0,50.0
1391,4977,3,1659.0,4977.0
1392,5121,3,1707.0,5121.0
1393,75,2,37.5,75.0
1394,74,1,74.0,74.0
1395,5636,3,1878.6666666666667,5636.0
1396,5968,2,2984.0,5968.0
1397,50,1,50.0,50.0
1398,4968,3,1656.0,4968.0
1399,6498,3,2166.0,6498.0
1400,59,1,59.0,59.0
1401,69,1,69.0,69.0
1402,37,1,37.0,37.0
1403,5218,3,1739.3333333333333,5218.0
1404,67,1,67.0,67.0
1405,5251,3,1750.3333333333333,5251.0
1406,37,1,37.0,37.0
1407,35,1,35.0,35.0
1408,75,1,75.0,75.0
1409,42,1,42.0,42.0
1410,155,2,77.5,155.0
1411,160,2,80.0,160.0
1412,160,2,80.0,160.0
1413,259,2,129.5,259.0
1414,162,2,81.0,162.0
1415,157,2,78.5,157.0
1416,75,1,75.0,75.0
1417,40,1,40.0,40.0
1418,59,1,59.0,59.0
1419,5969,2,2984.5,5969.0
1420,35,1,35.0,35.0
1421,42,1,42.0,42.0
1422,75,1,75.0,75.0
1423,35,1,35.0,35.0
1424,5908,2,2954.0,5908.0
1425,99,1,99.0,99.0
1426,90,1,90.0,90.0
1427,99,1,99.0,99.0
1428,40,1,40.0,40.0
1429,75,1,75.0,75.0
1430,35,1,35.0,35.0
1431,289,4,72.25,289.0
1432,224,4,56.0,224.0
1433,92,1,92.0,92.0
1434,75,1,75.0,75.0
1435,75,1,75.0,75.0
1436,5920,2,2960.0,5920.0
1437,42,1,42.0,42.0
1438,5983,2,2991.5,5983.0
1439,5898,2,2949.0,5898.0
1440,125,1,125.0,125.0
1441,5913,2,2956.5,5913.0
1442,5875,2,2937.5,5875.0
1443,5900,2,2950.0,5900.0
1444,30,1,30.0,30.0
1445,293,4,73.25,293.0
1446,22,1,22.0,22.0
1447,5944,2,2972.0,5944.0
1448,2332,1,2332.0,2332.0
1449,5915,2,2957.5,5915.0
1450,2352,1,2352.0,2352.0
1451,5955,2,2977.5,5955.0
1452,2368,1,2368.0,2368.0
1453,5935,2,2967.5,5935.0
1454,22,1,22.0,22.0
1455,72,1,72.0,72.0
1456,22,1,22.0,22.0
1457,22,1,22.0,22.0
1458,24,1,24.0,24.0
1459,50,1,50.0,50.0
1460,5618,3,1872.6666666666667,5618.0
1461,5679,3,1893.0,5679.0
1462,5030,3,1676.6666666666667,5030.0
1463,5048,3,1682.6666666666667,5048.0
1464,5201,3,1733.6666666666667,5201.0
1465,5898,2,2949.0,5898.0
1466,83,2,41.5,83.0
1467,59,1,59.0,59.0
1468,59,1,59.0,59.0
1469,5875,2,2937.5,5875.0
1470,50,1,50.0,50.0
1471,50,1,50.0,50.0
1472,84,1,84.0,84.0
1473,50,1,50.0,50.0
1474,5665,3,1888.3333333333333,5665.0
1475,5928,2,2964.0,5928.0
1476,4438,2,2219.0,4438.0
1477,73,2,36.5,73.0
1478,50,1,50.0,50.0
1479,9,1,9.0,9.0
1480,4401,2,2200.5,4401.0
1481,5908,2,2954.0,5908.0
1482,9,1,9.0,9.0
1483,50,1,50.0,50.0
1484,5898,2,2949.0,5898.0
1485,4441,2,2220.5,4441.0
1486,5923,2,2961.5,5923.0
1487,5652,3,1884.0,5652.0
1488,4401,2,2200.5,4401.0
1489,9,1,9.0,9.0
1490,158,4,39.5,158.0
1491,168,3,56.0,168.0
1492,87,1,87.0,87.0
1493,5166,3,1722.0,5166.0
1494,70,1,70.0,70.0
1495,5948,2,2974.0,5948.0
1496,4416,2,2208.0,4416.0
1497,205,1,205.0,205.0
1498,42,1,42.0,42.0
1499,40,1,40.0,40.0
1500,4379,2,2189.5,4379.0
1501,4475,2,2237.5,4475.0
1502,4416,2,2208.0,4416.0
1503,110,2,55.0,110.0
1504,84,2,42.0,84.0
1505,61,1,61.0,61.0
1506,37,1,37.0,37.0
1507,120,1,120.0,120.0
1508,9,1,9.0,9.0
1509,133,1,133.0,133.0
1510,83,3,27.666666666666668,83.0
1511,6440,3,2146.6666666666665,6440.0
1512,9,1,9.0,9.0
1513,9,1,9.0,9.0
1514,241,2,120.5,241.0
1515,9,1,9.0,9.0
1516,9,1,9.0,9.0
1517,9,1,9.0,9.0
1518,9,1,9.0,9.0
1519,9,1,9.0,9.0
1520,71,2,35.5,71.0
1521,5919,2,2959.5,5919.0
1522,4438,2,2219.0,4438.0
1523,5888,2,2944.0,5888.0
1524,5933,2,2966.5,5933.0
1525,9,1,9.0,9.0
1526,120,1,120.0,120.0
1527,5229,3,1743.0,5229.0
1528,87,1,87.0,87.0
1529,72,1,72.0,72.0
1530,86,1,86.0,86.0
1531,338,4,84.5,338.0
1532,22,1,22.0,22.0
1533,235,4,58.75,235.0
1534,272,2,136.0,272.0
1535,9,1,9.0,9.0
1536,9,1,9.0,9.0
1537,9,1,9.0,9.0
1538,9,1,9.0,9.0
1539,9,1,9.0,9.0
1540,9,1,9.0,9.0
1541,75,2,37.5,75.0
1542,9,1,9.0,9.0
1543,9,1,9.0,9.0
1544,9,1,9.0,9.0
1545,9,1,9.0,9.0
1546,119,2,59.5,119.0
1547,4416,2,2208.0,4416.0
1548,5898,2,2949.0,5898.0
1549,4368,2,2184.0,4368.0
1550,5908,2,2954.0,5908.0
1551,86,2,43.0,86.0
1552,75,2,37.5,75.0
1553,9,1,9.0,9.0
1554,10,1,10.0,10.0
1555,88,2,44.0,88.0
1556,69,1,69.0,69.0
1557,9,1,9.0,9.0
1558,50,1,50.0,50.0
1559,15,1,15.0,15.0
1560,5634,3,1878.0,5634.0
1561,5637,3,1879.0,5637.0
1562,5888,2,2944.0,5888.0
1563,59,1,59.0,59.0
1564,119,2,59.5,119.0
1565,110,2,55.0,110.0
1566,93,1,93.0,93.0
1567,148,2,74.0,148.0
1568,43,2,21.5,43.0
1569,67,2,33.5,67.0
1570,75,1,75.0,75.0
1571,2654,2,1327.0,2654.0
1572,2641,2,1320.5,2641.0
1573,2611,2,1305.5,2611.0
1574,2668,2,1334.0,2668.0
1575,2626,2,1313.0,2626.0
1576,2668,2,1334.0,2668.0
1577,2653,2,1326.5,2653.0
1578,2614,2,1307.0,2614.0
1579,2668,2,1334.0,2668.0
1580,2589,2,1294.5,2589.0
1581,2589,2,1294.5,2589.0
1582,2646,2,1323.0,2646.0
1583,84,2,42.0,84.0
1584,2646,2,1323.0,2646.0
1585,2633,2,1316.5,2633.0
1586,2629,2,1314.5,2629.0
1587,2636,2,1318.0,2636.0
1588,77,2,38.5,77.0
1589,2639,2,1319.5,2639.0
1590,2665,2,1332.5,2665.0
1591,67,2,33.5,67.0
1592,50,1,50.0,50.0
1593,52,2,26.0,52.0
1594,43,2,21.5,43.0
1595,38,2,19.0,38.0
1596,40,2,20.0,40.0
1597,78,2,39.0,78.0
1598,53,2,26.5,53.0
1599,43,2,21.5,43.0
1600,5649,3,1883.0,5649.0
1601,50,1,50.0,50.0
1602,65,2,32.5,65.0
1603,45,2,22.5,45.0
1604,117,2,58.5,117.0
1605,24,1,24.0,24.0
1606,10,1,10.0,10.0
1607,333,3,111.0,333.0
1608,6489,3,2163.0,6489.0
1609,5690,3,1896.6666666666667,5690.0
1610,5637,3,1879.0,5637.0
1611,102,2,51.0,102.0
1612,67,2,33.5,67.0
1613,5658,3,1886.0,5658.0
1614,5984,2,2992.0,5984.0
1615,5918,2,2959.0,5918.0
1616,5663,3,1887.6666666666667,5663.0
1617,15,1,15.0,15.0
1618,39,1,39.0,39.0
1619,5923,2,2961.5,5923.0
1620,5200,3,1733.3333333333333,5200.0
1621,6480,3,2160.0,6480.0
1622,6471,3,2157.0,6471.0
1623,5135,3,1711.6666666666667,5135.0
1624,5630,3,1876.6666666666667,5630.0
1625,4379,2,2189.5,4379.0
1626,100,1,100.0,100.0
1627,78,2,39.0,78.0
1628,111,2,55.5,111.0
1629,15,1,15.0,15.0
1630,54,1,54.0,54.0
1631,6825,3,2275.0,6825.0
1632,10799,4,2699.75,10799.0
1633,10793,4,2698.25,10793.0
1634,86,2,43.0,86.0
1635,6787,3,2262.3333333333335,6787.0
1636,50,1,50.0,50.0
1637,49,2,24.5,49.0
1638,6845,3,2281.6666666666665,6845.0
1639,38,2,19.0,38.0
1640,50,1,50.0,50.0
1641,6752,3,2250.6666666666665,6752.0
1642,9,1,9.0,9.0
1643,9,1,9.0,9.0
1644,103,2,51.5,103.0
1645,6838,3,2279.3333333333335,6838.0
1646,6847,3,2282.3333333333335,6847.0
1647,14,2,7.0,14.0
1648,6886,3,2295.3333333333335,6886.0
1649,6817,3,2272.3333333333335,6817.0
1650,9,1,9.0,9.0
1651,10813,4,2703.25,10813.0
1652,9,1,9.0,9.0
1653,183,2,91.5,183.0
1654,6859,3,2286.3333333333335,6859.0
1655,45,2,22.5,45.0
1656,10899,4,2724.75,10899.0
1657,9,1,9.0,9.0
1658,7384,4,1846.0,7384.0
1659,6863,3,2287.6666666666665,6863.0
1660,74,1,74.0,74.0
1661,45,1,45.0,45.0
1662,50,1,50.0,50.0
1663,15,1,15.0,15.0
1664,69,1,69.0,69.0
1665,78,2,39.0,78.0
1666,74,3,24.666666666666668,74.0
1667,34,3,11.333333333333334,34.0
1668,6813,3,2271.0,6813.0
1669,6839,3,2279.6666666666665,6839.0
1670,6791,3,2263.6666666666665,6791.0
1671,6785,3,2261.6666666666665,6785.0
1672,6802,3,2267.3333333333335,6802.0
1673,382,3,127.33333333333333,382.0
1674,6768,3,2256.0,6768.0
1675,6829,3,2276.3333333333335,6829.0
1676,6812,3,2270.6666666666665,6812.0
1677,6859,3,2286.3333333333335,6859.0
1678,6785,3,2261.6666666666665,6785.0
1679,341,3,113.66666666666667,341.0
1680,188,3,62.666666666666664,188.0
1681,6880,3,2293.3333333333335,6880.0
