customer_key,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
679,357.0,2,5900,1,4,5,1.045
680,60.0,2,146,5,4,3,5.043
681,9.0,2,94,5,4,3,5.043
682,64.0,2,138,5,4,3,5.043
683,50.0,2,253,5,4,3,5.043
684,355.0,2,5897,1,4,5,1.045
685,47.0,2,94,5,4,3,5.043
686,46.0,2,111,5,4,3,5.043
687,279.0,2,129,2,4,3,2.043
688,221.0,2,98,2,4,3,2.043
689,348.0,2,5967,1,4,5,1.045
690,148.0,2,89,3,4,2,3.042
691,277.0,2,5904,2,4,5,2.045
692,254.0,2,120,2,4,3,2.043
693,10.0,2,94,5,4,3,5.043
694,365.0,1,2295,1,1,4,1.014
695,122.0,2,129,4,4,3,4.043
696,162.0,2,129,3,4,3,3.043
697,274.0,2,5873,2,4,5,2.045
698,116.0,2,153,4,4,3,4.043
699,14.0,5,255,5,5,3,5.053
700,172.0,2,122,3,4,3,3.043
701,233.0,2,138,2,4,3,2.043
702,269.0,2,129,2,4,3,2.043
703,75.0,2,96,4,4,3,4.043
704,73.0,2,100,4,4,3,4.043
705,195.0,2,94,3,4,3,3.043
706,246.0,2,5940,2,4,5,2.045
707,116.0,2,89,4,4,2,4.042
708,249.0,2,6025,2,4,5,2.045
709,245.0,2,5908,2,4,5,2.045
710,106.0,5,325,4,5,3,4.053
711,47.0,2,98,5,4,3,5.043
712,2.0,27,1104,5,5,3,5.053
713,91.0,5,128,4,5,3,4.053
714,68.0,2,192,5,4,3,5.043
715,259.0,2,94,2,4,3,2.043
716,29.0,2,144,5,4,3,5.043
717,15.0,2,96,5,4,3,5.043
718,31.0,2,193,5,4,3,5.043
719,313.0,2,100,1,4,3,1.043
720,130.0,5,286,4,5,3,4.053
721,188.0,2,118,3,4,3,3.043
722,103.0,2,105,4,4,3,4.043
723,80.0,2,153,4,4,3,4.043
724,25.0,5,193,5,5,3,5.053
725,45.0,5,210,5,5,3,5.053
726,271.0,2,124,2,4,3,2.043
727,52.0,2,224,5,4,3,5.043
728,269.0,2,5962,2,4,5,2.045
729,83.0,2,110,4,4,3,4.043
730,17.0,2,160,5,4,3,5.043
731,20.0,2,134,5,4,3,5.043
732,177.0,2,121,3,4,3,3.043
733,166.0,2,174,3,4,3,3.043
734,21.0,2,195,5,4,3,5.043
735,205.0,2,136,3,4,3,3.043
736,37.0,2,110,5,4,3,5.043
737,55.0,2,166,5,4,3,5.043
738,195.0,2,77,3,4,2,3.042
739,32.0,5,330,5,5,3,5.053
740,287.0,2,4758,2,4,5,2.045
741,10.0,5,384,5,5,3,5.053
742,342.0,2,6079,1,4,5,1.045
743,251.0,2,5915,2,4,5,2.045
744,257.0,2,5898,2,4,5,2.045
745,154.0,2,72,3,4,2,3.042
746,269.0,2,5948,2,4,5,2.045
747,80.0,2,77,4,4,2,4.042
748,107.0,2,116,4,4,3,4.043
749,88.0,5,132,4,5,3,4.053
750,28.0,3,48,5,5,2,5.052
751,119.0,3,8148,4,5,5,4.055
752,195.0,3,8215,3,5,5,3.055
753,53.0,3,138,5,5,3,5.053
754,105.0,3,48,4,5,2,4.052
755,182.0,3,8163,3,5,5,3.055
756,164.0,3,46,3,5,2,3.052
757,95.0,3,8078,4,5,5,4.055
758,62.0,3,57,5,5,2,5.052
759,65.0,3,57,5,5,2,5.052
760,203.0,3,8054,3,5,5,3.055
761,70.0,3,275,5,5,3,5.053
762,183.0,3,8149,3,5,5,3.055
763,206.0,3,8228,2,5,5,2.055
764,77.0,3,76,4,5,2,4.052
765,205.0,3,8129,3,5,5,3.055
766,186.0,3,8143,3,5,5,3.055
767,202.0,3,8280,3,5,5,3.055
768,200.0,3,8319,3,5,5,3.055
769,198.0,3,8139,3,5,5,3.055
770,132.0,5,478,4,5,3,4.053
771,99.0,2,77,4,4,2,4.042
772,188.0,2,94,3,4,3,3.043
773,258.0,2,5913,2,4,5,2.045
774,273.0,2,5984,2,4,5,2.045
775,229.0,2,5900,2,4,5,2.045
776,239.0,2,5913,2,4,5,2.045
777,239.0,2,6079,2,4,5,2.045
778,220.0,2,5915,2,4,5,2.045
779,213.0,2,5873,2,4,5,2.045
780,219.0,2,5873,2,4,5,2.045
781,224.0,2,5973,2,4,5,2.045
782,50.0,2,134,5,4,3,5.043
783,134.0,2,151,3,4,3,3.043
784,262.0,2,110,2,4,3,2.043
785,42.0,5,272,5,5,3,5.053
786,150.0,2,75,3,4,2,3.042
787,5.0,2,127,5,4,3,5.043
788,84.0,2,110,4,4,3,4.043
789,161.0,2,255,3,4,3,3.043
790,275.0,2,72,2,4,2,2.042
791,251.0,2,147,2,4,3,2.043
792,58.0,2,120,5,4,3,5.043
793,212.0,2,120,2,4,3,2.043
794,352.0,2,102,1,4,3,1.043
795,0.0,2,77,5,4,2,5.042
796,64.0,2,75,5,4,2,5.042
797,243.0,2,5995,2,4,5,2.045
798,213.0,2,5972,2,4,5,2.045
799,231.0,2,5953,2,4,5,2.045
800,233.0,2,5921,2,4,5,2.045
801,168.0,2,77,3,4,2,3.042
802,28.0,2,87,5,4,2,5.042
803,58.0,5,214,5,5,3,5.053
804,66.0,2,230,5,4,3,5.043
805,169.0,2,134,3,4,3,3.043
806,84.0,2,129,4,4,3,4.043
807,117.0,2,96,4,4,3,4.043
808,138.0,2,153,3,4,3,3.043
809,95.0,5,609,4,5,3,4.053
810,232.0,2,5929,2,4,5,2.045
811,218.0,2,5973,2,4,5,2.045
812,225.0,2,5898,2,4,5,2.045
813,224.0,2,5900,2,4,5,2.045
814,214.0,2,5953,2,4,5,2.045
815,142.0,2,101,3,4,3,3.043
816,338.0,2,5948,1,4,5,1.045
817,342.0,2,5933,1,4,5,1.045
818,350.0,2,5898,1,4,5,1.045
819,363.0,2,5954,1,4,5,1.045
820,12.0,2,96,5,4,3,5.043
821,53.0,5,232,5,5,3,5.053
822,147.0,2,151,3,4,3,3.043
823,155.0,2,87,3,4,2,3.042
824,5.0,5,263,5,5,3,5.053
825,19.0,5,240,5,5,3,5.053
826,350.0,2,5900,1,4,5,1.045
827,347.0,2,5898,1,4,5,1.045
828,50.0,5,511,5,5,3,5.053
829,284.0,2,94,2,4,3,2.043
830,221.0,2,131,2,4,3,2.043
831,363.0,2,5930,1,4,5,1.045
832,352.0,2,5933,1,4,5,1.045
833,141.0,2,125,3,4,3,3.043
834,61.0,5,240,5,5,3,5.053
835,349.0,2,5908,1,4,5,1.045
836,255.0,2,4772,2,4,5,2.045
837,281.0,2,70,2,4,2,2.042
838,342.0,2,5923,1,4,5,1.045
839,153.0,2,135,3,4,3,3.043
840,230.0,2,5955,2,4,5,2.045
841,269.0,2,87,2,4,2,2.042
842,83.0,5,307,4,5,3,4.053
843,55.0,2,99,5,4,3,5.043
844,326.0,2,116,1,4,3,1.043
845,17.0,2,125,5,4,3,5.043
846,50.0,4,197,5,5,3,5.053
847,202.0,2,85,3,4,2,3.042
848,74.0,2,125,4,4,3,4.043
849,53.0,2,92,5,4,2,5.042
850,17.0,2,258,5,4,3,5.043
851,239.0,2,149,2,4,3,2.043
852,54.0,2,85,5,4,2,5.042
853,148.0,2,125,3,4,3,3.043
854,222.0,2,90,2,4,2,2.042
855,227.0,2,5985,2,4,5,2.045
856,139.0,2,90,3,4,2,3.042
857,28.0,2,134,5,4,3,5.043
858,54.0,2,125,5,4,3,5.043
859,200.0,2,85,3,4,2,3.042
860,58.0,2,72,5,4,2,5.042
861,77.0,2,70,4,4,2,4.042
862,37.0,5,287,5,5,3,5.053
863,97.0,2,209,4,4,3,4.043
864,146.0,2,48,3,4,2,3.042
865,236.0,2,48,2,4,2,2.042
866,114.0,2,115,4,4,3,4.043
867,276.0,2,43,2,4,2,2.042
868,97.0,2,83,4,4,2,4.042
869,42.0,5,248,5,5,3,5.053
870,12.0,5,268,5,5,3,5.053
871,11.0,2,242,5,4,3,5.043
872,244.0,2,70,2,4,2,2.042
873,217.0,2,5948,2,4,5,2.045
874,236.0,2,5923,2,4,5,2.045
875,10.0,2,72,5,4,2,5.042
876,1.0,5,292,5,5,3,5.053
877,126.0,2,83,4,4,2,4.042
878,31.0,2,43,5,4,2,5.042
879,47.0,2,83,5,4,2,5.042
880,87.0,2,107,4,4,3,4.043
881,86.0,2,50,4,4,2,4.042
882,42.0,2,149,5,4,3,5.043
883,200.0,2,48,3,4,2,3.042
884,75.0,2,77,4,4,2,4.042
885,30.0,2,110,5,4,3,5.043
886,358.0,2,5900,1,4,5,1.045
887,225.0,2,5897,2,4,5,2.045
888,215.0,2,83,2,4,2,2.042
889,316.0,1,2377,1,1,4,1.014
890,330.0,2,50,1,4,2,1.042
891,207.0,2,130,2,4,3,2.043
892,212.0,2,110,2,4,3,2.043
893,190.0,3,8119,3,5,5,3.055
894,189.0,3,8123,3,5,5,3.055
895,206.0,3,8223,2,5,5,2.055
896,187.0,3,8149,3,5,5,3.055
897,201.0,3,8118,3,5,5,3.055
898,106.0,3,8203,4,5,5,4.055
899,189.0,3,8179,3,5,5,3.055
900,204.0,3,8189,3,5,5,3.055
901,201.0,3,8257,3,5,5,3.055
902,80.0,3,8248,4,5,5,4.055
903,30.0,3,62,5,5,2,5.052
904,199.0,3,8108,3,5,5,3.055
905,211.0,3,8214,2,5,5,2.055
906,206.0,3,8156,2,5,5,2.055
907,200.0,3,8151,3,5,5,3.055
908,192.0,3,8135,3,5,5,3.055
909,158.0,3,8079,3,5,5,3.055
910,180.0,3,8105,3,5,5,3.055
911,178.0,3,8113,3,5,5,3.055
912,38.0,3,62,5,5,2,5.052
913,67.0,3,8095,5,5,5,5.055
914,33.0,3,41,5,5,2,5.052
915,158.0,3,8166,3,5,5,3.055
916,157.0,3,8143,3,5,5,3.055
917,160.0,3,8179,3,5,5,3.055
918,162.0,3,8121,3,5,5,3.055
919,64.0,3,8205,5,5,5,5.055
920,38.0,3,8172,5,5,5,5.055
921,48.0,3,8156,5,5,5,5.055
922,66.0,3,63,5,5,2,5.052
923,97.0,5,276,4,5,3,4.053
924,19.0,2,43,5,4,2,5.042
925,223.0,2,5897,2,4,5,2.045
926,223.0,2,5968,2,4,5,2.045
927,224.0,2,48,2,4,2,2.042
928,0.0,2,52,5,4,2,5.042
929,46.0,2,48,5,4,2,5.042
930,42.0,3,4965,5,5,5,5.055
931,43.0,3,5035,5,5,5,5.055
932,86.0,2,234,4,4,3,4.043
933,187.0,2,136,3,4,3,3.043
934,215.0,2,5933,2,4,5,2.045
935,232.0,2,5994,2,4,5,2.045
936,236.0,1,35,2,1,1,2.011
937,298.0,1,42,1,1,2,1.012
938,210.0,2,5888,2,4,5,2.045
939,19.0,2,43,5,4,2,5.042
940,223.0,2,5977,2,4,5,2.045
941,34.0,2,70,5,4,2,5.042
942,87.0,2,109,4,4,3,4.043
943,40.0,3,4827,5,5,5,5.055
944,46.0,3,4734,5,5,5,5.055
945,39.0,3,4776,5,5,5,5.055
946,122.0,2,5910,4,4,5,4.045
947,37.0,3,4697,5,5,5,5.055
948,32.0,3,4747,5,5,5,5.055
949,114.0,2,82,4,4,2,4.042
950,126.0,2,70,4,4,2,4.042
951,82.0,2,110,4,4,3,4.043
952,77.0,3,63,4,5,2,4.052
953,174.0,3,8169,3,5,5,3.055
954,134.0,2,65,3,4,2,3.042
955,224.0,2,5910,2,4,5,2.045
956,214.0,2,5953,2,4,5,2.045
957,241.0,2,5873,2,4,5,2.045
958,20.0,2,91,5,4,2,5.042
959,79.0,2,160,4,4,3,4.043
960,79.0,2,139,4,4,3,4.043
961,184.0,2,75,3,4,2,3.042
962,112.0,2,72,4,4,2,4.042
963,165.0,2,103,3,4,3,3.043
964,158.0,3,8068,3,5,5,3.055
965,172.0,3,8173,3,5,5,3.055
966,58.0,3,118,5,5,3,5.053
967,41.0,3,55,5,5,2,5.052
968,174.0,3,8153,3,5,5,3.055
969,164.0,3,8079,3,5,5,3.055
970,165.0,3,8173,3,5,5,3.055
971,129.0,2,110,4,4,3,4.043
972,64.0,2,134,5,4,3,5.043
973,37.0,2,65,5,4,2,5.042
974,324.0,2,89,1,4,2,1.042
975,54.0,2,113,5,4,3,5.043
976,106.0,2,209,4,4,3,4.043
977,156.0,3,8087,3,5,5,3.055
978,166.0,3,8213,3,5,5,3.055
979,76.0,2,75,4,4,2,4.042
980,265.0,2,4814,2,4,5,2.045
981,61.0,2,108,5,4,3,5.043
982,0.0,2,120,5,4,3,5.043
983,118.0,2,105,4,4,3,4.043
984,341.0,2,5873,1,4,5,1.045
985,267.0,2,4730,2,4,5,2.045
986,23.0,2,90,5,4,2,5.042
987,154.0,3,8245,3,5,5,3.055
988,79.0,3,278,4,5,3,4.053
989,175.0,3,8078,3,5,5,3.055
990,175.0,3,8140,3,5,5,3.055
991,159.0,3,8164,3,5,5,3.055
992,40.0,3,8128,5,5,5,5.055
993,48.0,3,8123,5,5,5,5.055
994,36.0,3,8131,5,5,5,5.055
995,158.0,3,8169,3,5,5,3.055
996,49.0,3,8249,5,5,5,5.055
997,179.0,3,7059,3,5,5,3.055
998,167.0,3,7030,3,5,5,3.055
999,153.0,3,6962,3,5,5,3.055
1000,179.0,3,7043,3,5,5,3.055
1001,166.0,3,8183,3,5,5,3.055
1002,167.0,3,8113,3,5,5,3.055
1003,178.0,3,8145,3,5,5,3.055
1004,171.0,3,8256,3,5,5,3.055
1005,173.0,3,8114,3,5,5,3.055
1006,164.0,3,6985,3,5,5,3.055
1007,183.0,3,144,3,5,3,3.053
1008,129.0,3,7024,4,5,5,4.055
1009,8.0,3,79,5,5,2,5.052
1010,168.0,3,8195,3,5,5,3.055
1011,175.0,3,8203,3,5,5,3.055
1012,44.0,3,4736,5,5,5,5.055
1013,169.0,3,74,3,5,2,3.052
1014,325.0,2,3950,1,4,5,1.045
1015,244.0,2,3950,2,4,5,2.045
1016,281.0,1,62,2,1,2,2.012
1017,241.0,2,5913,2,4,5,2.045
1018,314.0,1,2340,1,1,4,1.014
1019,126.0,2,6012,4,4,5,4.045
1020,125.0,1,75,4,1,2,4.012
1021,108.0,1,804,4,1,3,4.013
1022,260.0,2,4044,2,4,5,2.045
1023,148.0,2,136,3,4,3,3.043
1024,117.0,2,5933,4,4,5,4.045
1025,164.0,2,84,3,4,2,3.042
1026,229.0,2,5910,2,4,5,2.045
1027,241.0,2,5977,2,4,5,2.045
1028,186.0,2,5913,3,4,5,3.045
1029,124.0,1,40,4,1,1,4.011
1030,179.0,1,55,3,1,2,3.012
1031,186.0,2,5970,3,4,5,3.045
1032,83.0,1,769,4,1,3,4.013
1033,342.0,1,615,1,1,3,1.013
1034,199.0,2,5949,3,4,5,3.045
1035,8.0,3,74,5,5,2,5.052
1036,259.0,3,81,2,5,2,2.052
1037,112.0,3,69,4,5,2,4.052
1038,141.0,3,7107,3,5,5,3.055
1039,2.0,3,91,5,5,2,5.052
1040,175.0,3,8212,3,5,5,3.055
1041,22.0,2,51,5,4,2,5.042
1042,211.0,2,5998,2,4,5,2.045
1043,200.0,2,5975,3,4,5,3.045
1044,46.0,2,104,5,4,3,5.043
1045,58.0,2,106,5,4,3,5.043
1046,87.0,2,66,4,4,2,4.042
1047,285.0,2,44,2,4,2,2.042
1048,103.0,2,44,4,4,2,4.042
1049,63.0,2,134,5,4,3,5.043
1050,80.0,2,171,4,4,3,4.043
1051,356.0,2,6024,1,4,5,1.045
1052,242.0,2,90,2,4,2,2.042
1053,353.0,2,5935,1,4,5,1.045
1054,363.0,2,5973,1,4,5,1.045
1055,42.0,5,403,5,5,3,5.053
1056,12.0,4,104,5,5,3,5.053
1057,25.0,4,254,5,5,3,5.053
1058,205.0,2,87,3,4,2,3.042
1059,359.0,2,5936,1,4,5,1.045
1060,340.0,2,5930,1,4,5,1.045
1061,217.0,2,4812,2,4,5,2.045
1062,121.0,4,140,4,5,3,4.053
1063,15.0,2,87,5,4,2,5.042
1064,76.0,2,85,4,4,2,4.042
1065,61.0,2,122,5,4,3,5.043
1066,302.0,2,92,1,4,2,1.042
1067,132.0,2,85,4,4,2,4.042
1068,186.0,2,134,3,4,3,3.043
1069,63.0,2,94,5,4,3,5.043
1070,335.0,2,5897,1,4,5,1.045
1071,33.0,2,85,5,4,2,5.042
1072,345.0,2,5973,1,4,5,1.045
1073,322.0,2,5951,1,4,5,1.045
1074,278.0,2,134,2,4,3,2.043
1075,94.0,4,261,4,5,3,4.053
1076,187.0,2,5933,3,4,5,3.045
1077,319.0,2,5873,1,4,5,1.045
1078,10.0,4,174,5,5,3,5.053
1079,208.0,2,5975,2,4,5,2.045
1080,210.0,2,6008,2,4,5,2.045
1081,303.0,1,2355,1,1,4,1.014
1082,265.0,1,2367,2,1,4,2.014
1083,309.0,2,5913,1,4,5,1.045
1084,332.0,2,5993,1,4,5,1.045
1085,193.0,2,5985,3,4,5,3.045
1086,157.0,2,108,3,4,3,3.043
1087,259.0,1,2295,2,1,4,2.014
1088,13.0,2,92,5,4,2,5.042
1089,3.0,2,171,5,4,3,5.043
1090,223.0,2,4710,2,4,5,2.045
1091,265.0,1,2351,2,1,4,2.014
1092,148.0,2,84,3,4,2,3.042
1093,239.0,2,51,2,4,2,2.042
1094,6.0,2,46,5,4,2,5.042
1095,187.0,2,5962,3,4,5,3.045
1096,178.0,2,57,3,4,2,3.042
1097,192.0,2,5900,3,4,5,3.045
1098,9.0,4,238,5,5,3,5.053
1099,48.0,2,84,5,4,2,5.042
1100,84.0,2,44,4,4,2,4.042
1101,133.0,2,130,3,4,3,3.043
1102,236.0,2,92,2,4,2,2.042
1103,334.0,2,5903,1,4,5,1.045
1104,313.0,2,5997,1,4,5,1.045
1105,326.0,2,5908,1,4,5,1.045
1106,330.0,2,5993,1,4,5,1.045
1107,108.0,4,169,4,5,3,4.053
1108,183.0,4,222,3,5,3,3.053
1109,204.0,2,5946,3,4,5,3.045
1110,199.0,2,5930,3,4,5,3.045
1111,185.0,2,5888,3,4,5,3.045
1112,127.0,2,195,4,4,3,4.043
1113,316.0,2,5930,1,4,5,1.045
1114,241.0,2,4737,2,4,5,2.045
1115,214.0,2,4719,2,4,5,2.045
1116,221.0,2,90,2,4,2,2.042
1117,312.0,2,5933,1,4,5,1.045
1118,41.0,2,160,5,4,3,5.043
1119,184.0,2,6004,3,4,5,3.045
1120,84.0,2,162,4,4,3,4.043
1121,183.0,2,5908,3,4,5,3.045
1122,183.0,2,5946,3,4,5,3.045
1123,231.0,2,4814,2,4,5,2.045
1124,69.0,4,5837,5,5,5,5.055
1125,113.0,5,13195,4,5,5,4.055
1126,72.0,4,8595,5,5,5,5.055
1127,166.0,2,81,3,4,2,3.042
1128,79.0,1,35,4,1,1,4.011
1129,55.0,4,8681,5,5,5,5.055
1130,34.0,4,8557,5,5,5,5.055
1131,75.0,4,7987,4,5,5,4.055
1132,110.0,5,13265,4,5,5,4.055
1133,103.0,5,13294,4,5,5,4.055
1134,58.0,4,5830,5,5,5,5.055
1135,111.0,2,97,4,4,3,4.043
1136,211.0,2,85,2,4,2,2.042
1137,5.0,4,181,5,5,3,5.053
1138,262.0,2,92,2,4,2,2.042
1139,150.0,2,120,3,4,3,3.043
1140,39.0,2,103,5,4,3,5.043
1141,91.0,4,118,4,5,3,4.053
1142,324.0,2,5979,1,4,5,1.045
1143,332.0,2,5945,1,4,5,1.045
1144,315.0,2,5993,1,4,5,1.045
1145,84.0,2,50,4,4,2,4.042
1146,28.0,2,133,5,4,3,5.043
1147,81.0,2,227,4,4,3,4.043
1148,76.0,4,271,4,5,3,4.053
1149,29.0,2,83,5,4,2,5.042
1150,20.0,2,83,5,4,2,5.042
1151,146.0,2,43,3,4,2,3.042
1152,328.0,2,5895,1,4,5,1.045
1153,327.0,2,5937,1,4,5,1.045
1154,330.0,2,5938,1,4,5,1.045
1155,189.0,2,4798,3,4,5,3.045
1156,308.0,2,5930,1,4,5,1.045
1157,330.0,2,5920,1,4,5,1.045
1158,60.0,2,43,5,4,2,5.042
1159,47.0,4,202,5,5,3,5.053
1160,13.0,4,259,5,5,3,5.053
1161,326.0,2,5945,1,4,5,1.045
1162,64.0,2,207,5,4,3,5.043
1163,309.0,2,5913,1,4,5,1.045
1164,330.0,2,5944,1,4,5,1.045
1165,333.0,2,5908,1,4,5,1.045
1166,207.0,4,280,2,5,3,2.053
1167,78.0,4,162,4,5,3,4.053
1168,321.0,2,5975,1,4,5,1.045
1169,158.0,2,73,3,4,2,3.042
1170,316.0,2,5948,1,4,5,1.045
1171,326.0,2,5908,1,4,5,1.045
1172,327.0,2,5984,1,4,5,1.045
1173,316.0,2,5930,1,4,5,1.045
1174,329.0,2,5929,1,4,5,1.045
1175,312.0,2,5873,1,4,5,1.045
1176,69.0,2,155,5,4,3,5.043
1177,14.0,2,162,5,4,3,5.043
1178,194.0,2,4811,3,4,5,3.045
1179,332.0,2,5933,1,4,5,1.045
1180,204.0,2,5913,3,4,5,3.045
1181,208.0,2,5930,2,4,5,2.045
1182,322.0,2,5959,1,4,5,1.045
1183,98.0,4,87,4,5,2,4.052
1184,203.0,4,229,3,5,3,3.053
1185,316.0,2,5875,1,4,5,1.045
1186,288.0,2,50,1,4,2,1.042
1187,326.0,2,5913,1,4,5,1.045
1188,323.0,2,5908,1,4,5,1.045
1189,324.0,2,5933,1,4,5,1.045
1190,317.0,2,5950,1,4,5,1.045
1191,330.0,2,5890,1,4,5,1.045
1192,122.0,2,246,4,4,3,4.043
1193,37.0,2,160,5,4,3,5.043
1194,205.0,2,4833,3,4,5,3.045
1195,264.0,2,83,2,4,2,2.042
1196,185.0,2,124,3,4,3,3.043
1197,15.0,4,160,5,5,3,5.053
1198,266.0,2,48,2,4,2,2.042
1199,203.0,2,5969,3,4,5,3.045
1200,76.0,2,195,4,4,3,4.043
1201,325.0,2,5935,1,4,5,1.045
1202,172.0,2,58,3,4,2,3.042
1203,116.0,4,171,4,5,3,4.053
1204,23.0,4,200,5,5,3,5.053
1205,220.0,2,120,2,4,3,2.043
1206,29.0,2,51,5,4,2,5.042
1207,326.0,2,5908,1,4,5,1.045
1208,292.0,2,5875,1,4,5,1.045
1209,287.0,2,5954,2,4,5,2.045
1210,282.0,2,5908,2,4,5,2.045
1211,78.0,3,6825,4,5,5,4.055
1212,197.0,2,5908,3,4,5,3.045
1213,205.0,2,5898,3,4,5,3.045
1214,302.0,2,4419,1,4,5,1.045
1215,42.0,3,6803,5,5,5,5.055
1216,38.0,3,6890,5,5,5,5.055
1217,42.0,3,6955,5,5,5,5.055
1218,205.0,2,5873,3,4,5,3.045
1219,278.0,2,4472,2,4,5,2.045
1220,185.0,2,5967,3,4,5,3.045
1221,183.0,2,5950,3,4,5,3.045
1222,192.0,2,5968,3,4,5,3.045
1223,52.0,3,6909,5,5,5,5.055
1224,173.0,1,35,3,1,1,3.011
1225,74.0,1,85,4,1,2,4.012
1226,258.0,2,4381,2,4,5,2.045
1227,271.0,2,4368,2,4,5,2.045
1228,274.0,1,44,2,1,2,2.012
1229,252.0,2,4401,2,4,5,2.045
1230,250.0,2,4415,2,4,5,2.045
1231,228.0,2,4401,2,4,5,2.045
1232,220.0,2,4354,2,4,5,2.045
1233,232.0,2,4376,2,4,5,2.045
1234,11.0,1,35,5,1,1,5.011
1235,277.0,1,35,2,1,1,2.011
1236,206.0,2,62,2,4,2,2.042
1237,199.0,1,35,3,1,1,3.011
1238,240.0,2,4470,2,4,5,2.045
1239,203.0,1,35,3,1,1,3.011
1240,42.0,3,6901,5,5,5,5.055
1241,239.0,2,3965,2,4,5,2.045
1242,222.0,2,3989,2,4,5,2.045
1243,231.0,2,3949,2,4,5,2.045
1244,223.0,2,3915,2,4,5,2.045
1245,256.0,2,115,2,4,3,2.043
1246,229.0,2,3967,2,4,5,2.045
1247,226.0,2,3947,2,4,5,2.045
1248,270.0,2,77,2,4,2,2.042
1249,202.0,2,3940,3,4,5,3.045
1250,99.0,2,115,4,4,3,4.043
1251,202.0,2,3965,3,4,5,3.045
1252,193.0,2,3925,3,4,5,3.045
1253,187.0,2,3939,3,4,5,3.045
1254,196.0,2,4067,3,4,5,3.045
1255,183.0,2,5968,3,4,5,3.045
1256,192.0,2,5883,3,4,5,3.045
1257,165.0,2,5953,3,4,5,3.045
1258,54.0,1,50,5,1,2,5.012
1259,119.0,1,50,4,1,2,4.012
1260,223.0,2,86,2,4,2,2.042
1261,183.0,2,241,3,4,3,3.043
1262,160.0,2,5973,3,4,5,3.045
1263,303.0,2,119,1,4,3,1.043
1264,32.0,3,6829,5,5,5,5.055
1265,248.0,3,5663,2,5,5,2.055
1266,175.0,2,5964,3,4,5,3.045
1267,232.0,2,4401,2,4,5,2.045
1268,165.0,2,5873,3,4,5,3.045
1269,287.0,1,50,2,1,2,2.012
1270,215.0,1,44,2,1,2,2.012
1271,202.0,2,4455,3,4,5,3.045
1272,255.0,3,5683,2,5,5,2.055
1273,295.0,3,5139,1,5,5,1.055
1274,180.0,1,50,3,1,2,3.012
1275,113.0,1,35,4,1,1,4.011
1276,182.0,2,4435,3,4,5,3.045
1277,196.0,2,4416,3,4,5,3.045
1278,248.0,3,5666,2,5,5,2.055
1279,220.0,1,50,2,1,2,2.012
1280,168.0,2,5974,3,4,5,3.045
1281,168.0,2,5923,3,4,5,3.045
1282,300.0,3,5169,1,5,5,1.055
1283,296.0,3,5111,1,5,5,1.055
1284,262.0,3,5583,2,5,5,2.055
1285,252.0,3,5625,2,5,5,2.055
1286,167.0,2,5968,3,4,5,3.045
1287,285.0,3,5255,2,5,5,2.055
1288,247.0,3,5720,2,5,5,2.055
1289,19.0,2,148,5,4,3,5.043
1290,251.0,3,5646,2,5,5,2.055
1291,177.0,2,5873,3,4,5,3.045
1292,69.0,4,8067,5,5,5,5.055
1293,82.0,3,5027,4,5,5,4.055
1294,109.0,2,86,4,4,2,4.042
1295,165.0,2,75,3,4,2,3.042
1296,124.0,4,174,4,5,3,4.053
1297,95.0,5,13164,4,5,5,4.055
1298,80.0,4,8022,4,5,5,4.055
1299,48.0,4,8052,5,5,5,5.055
1300,80.0,3,4977,4,5,5,4.055
1301,103.0,5,13242,4,5,5,4.055
1302,69.0,5,13294,5,5,5,5.055
1303,33.0,4,8091,5,5,5,5.055
1304,118.0,2,84,4,4,2,4.042
1305,31.0,2,123,5,4,3,5.043
1306,91.0,3,4940,4,5,5,4.055
1307,234.0,2,75,2,4,2,2.042
1308,72.0,5,13172,5,5,5,5.055
1309,70.0,5,13268,5,5,5,5.055
1310,259.0,2,101,2,4,3,2.043
1311,98.0,2,104,4,4,3,4.043
1312,38.0,2,116,5,4,3,5.043
1313,92.0,1,35,4,1,1,4.011
1314,13.0,1,44,5,1,2,5.012
1315,31.0,4,7997,5,5,5,5.055
1316,320.0,3,6803,1,5,5,1.055
1317,315.0,3,6799,1,5,5,1.055
1318,310.0,3,6823,1,5,5,1.055
1319,326.0,3,6808,1,5,5,1.055
1320,56.0,2,79,5,4,2,5.042
1321,94.0,2,78,4,4,2,4.042
1322,68.0,5,13215,5,5,5,5.055
1323,37.0,1,50,5,1,2,5.012
1324,258.0,4,10836,2,5,5,2.055
1325,75.0,2,66,4,4,2,4.042
1326,33.0,2,133,5,4,3,5.043
1327,59.0,2,64,5,4,2,5.042
1328,206.0,2,14,2,4,1,2.041
1329,313.0,3,6792,1,5,5,1.055
1330,124.0,2,119,4,4,3,4.043
1331,35.0,4,7932,5,5,5,5.055
1332,329.0,1,50,1,1,2,1.012
1333,218.0,4,10789,2,5,5,2.055
1334,237.0,4,10829,2,5,5,2.055
1335,10.0,2,94,5,4,3,5.043
1336,312.0,3,6912,1,5,5,1.055
1337,43.0,2,79,5,4,2,5.042
1338,173.0,3,8137,3,5,5,3.055
1339,164.0,3,8265,3,5,5,3.055
1340,178.0,3,6865,3,5,5,3.055
1341,127.0,3,6752,4,5,5,4.055
1342,141.0,3,6840,3,5,5,3.055
