customer_key,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
559,59.0,1,21,5,1,1,511,Potential Loyalists
560,60.0,1,35,5,1,1,511,Potential Loyalists
561,56.0,1,54,5,1,2,512,Potential Loyalists
562,323.0,2,4344,1,4,5,145,At Risk
563,216.0,1,85,2,1,2,212,Lost Customers
564,207.0,1,54,2,1,2,212,Lost Customers
565,316.0,2,4369,1,4,5,145,At Risk
566,142.0,1,35,3,1,1,311,Need Attention
567,21.0,25,1002,5,5,3,553,Loyal Customers
568,319.0,1,54,1,1,2,112,Lost Customers
569,130.0,3,6789,4,5,5,455,Champions
570,69.0,1,35,5,1,1,511,Potential Loyalists
571,320.0,2,4391,1,4,5,145,At Risk
572,314.0,2,4390,1,4,5,145,At Risk
573,326.0,2,4450,1,4,5,145,At Risk
574,185.0,1,35,3,1,1,311,Need Attention
575,319.0,1,35,1,1,1,111,Lost Customers
576,134.0,3,6806,3,5,5,355,Loyal Customers
577,311.0,2,4486,1,4,5,145,At Risk
578,322.0,2,4344,1,4,5,145,At Risk
579,322.0,2,4406,1,4,5,145,At Risk
580,181.0,1,44,3,1,2,312,Need Attention
581,287.0,1,35,2,1,1,211,Lost Customers
582,67.0,5,237,5,5,3,553,Loyal Customers
583,311.0,2,4379,1,4,5,145,At Risk
584,295.0,2,4381,1,4,5,145,At Risk
585,134.0,1,9,3,1,1,311,Need Attention
586,18.0,1,50,5,1,2,512,Potential Loyalists
587,92.0,1,9,4,1,1,411,Potential Loyalists
588,294.0,2,4540,1,4,5,145,At Risk
589,261.0,2,4369,2,4,5,245,At Risk
590,238.0,1,15,2,1,1,211,Lost Customers
591,250.0,2,4384,2,4,5,245,At Risk
592,250.0,2,5895,2,4,5,245,At Risk
593,261.0,2,5875,2,4,5,245,At Risk
594,223.0,2,5908,2,4,5,245,At Risk
595,164.0,1,89,3,1,2,312,Need Attention
596,29.0,1,35,5,1,1,511,Potential Loyalists
597,119.0,1,50,4,1,2,412,Potential Loyalists
598,23.0,1,35,5,1,1,511,Potential Loyalists
599,310.0,2,4548,1,4,5,145,At Risk
600,230.0,2,5957,2,4,5,245,At Risk
601,267.0,1,35,2,1,1,211,Lost Customers
602,235.0,2,5932,2,4,5,245,At Risk
603,202.0,1,35,3,1,1,311,Need Attention
604,112.0,3,6767,4,5,5,455,Champions
605,104.0,3,6786,4,5,5,455,Champions
606,334.0,2,4344,1,4,5,145,At Risk
607,214.0,2,5922,2,4,5,245,At Risk
608,232.0,2,5913,2,4,5,245,At Risk
609,46.0,1,35,5,1,1,511,Potential Loyalists
610,66.0,3,6872,5,5,5,555,Champions
611,88.0,3,6786,4,5,5,455,Champions
612,213.0,2,5873,2,4,5,245,At Risk
613,71.0,3,6795,5,5,5,555,Champions
614,279.0,2,4381,2,4,5,245,At Risk
615,298.0,2,4438,1,4,5,145,At Risk
616,290.0,3,5205,1,5,5,155,At Risk
617,288.0,3,5253,1,5,5,155,At Risk
618,296.0,2,5935,1,4,5,145,At Risk
619,353.0,1,2370,1,1,4,114,Lost Customers
620,57.0,16,633,5,5,3,553,Loyal Customers
621,185.0,2,44,3,4,2,342,Loyal Customers
622,90.0,2,123,4,4,3,443,Loyal Customers
623,227.0,2,133,2,4,3,243,At Risk
624,277.0,2,5948,2,4,5,245,At Risk
625,279.0,2,5898,2,4,5,245,At Risk
626,280.0,2,5913,2,4,5,245,At Risk
627,296.0,2,5959,1,4,5,145,At Risk
628,80.0,2,50,4,4,2,442,Loyal Customers
629,303.0,2,5875,1,4,5,145,At Risk
630,285.0,2,5930,2,4,5,245,At Risk
631,276.0,2,5933,2,4,5,245,At Risk
632,34.0,16,706,5,5,3,553,Loyal Customers
633,25.0,16,1001,5,5,3,553,Loyal Customers
634,14.0,2,77,5,4,2,542,Loyal Customers
635,277.0,2,39,2,4,1,241,At Risk
636,129.0,2,42,4,4,2,442,Loyal Customers
637,10.0,2,77,5,4,2,542,Loyal Customers
638,347.0,2,39,1,4,1,141,At Risk
639,101.0,2,77,4,4,2,442,Loyal Customers
640,20.0,2,127,5,4,3,543,Loyal Customers
641,30.0,5,408,5,5,3,553,Loyal Customers
642,163.0,5,302,3,5,3,353,Loyal Customers
643,4.0,5,481,5,5,3,553,Loyal Customers
644,208.0,2,100,2,4,3,243,At Risk
645,23.0,2,42,5,4,2,542,Loyal Customers
646,25.0,2,153,5,4,3,543,Loyal Customers
647,187.0,2,113,3,4,3,343,Loyal Customers
648,347.0,1,2366,1,1,4,114,Lost Customers
649,148.0,2,89,3,4,2,342,Loyal Customers
650,280.0,2,91,2,4,2,242,At Risk
651,42.0,2,129,5,4,3,543,Loyal Customers
652,102.0,5,226,4,5,3,453,Loyal Customers
653,41.0,5,310,5,5,3,553,Loyal Customers
654,108.0,2,179,4,4,3,443,Loyal Customers
655,279.0,2,5955,2,4,5,245,At Risk
656,57.0,2,50,5,4,2,542,Loyal Customers
657,16.0,2,77,5,4,2,542,Loyal Customers
658,0.0,2,179,5,4,3,543,Loyal Customers
659,188.0,2,112,3,4,3,343,Loyal Customers
660,22.0,5,234,5,5,3,553,Loyal Customers
661,165.0,5,323,3,5,3,353,Loyal Customers
662,45.0,5,287,5,5,3,553,Loyal Customers
663,206.0,2,100,2,4,3,243,At Risk
664,347.0,2,5948,1,4,5,145,At Risk
665,341.0,2,5948,1,4,5,145,At Risk
666,348.0,2,5930,1,4,5,145,At Risk
667,355.0,2,5948,1,4,5,145,At Risk
668,40.0,2,91,5,4,2,542,Loyal Customers
669,24.0,2,129,5,4,3,543,Loyal Customers
670,162.0,2,113,3,4,3,343,Loyal Customers
671,132.0,2,100,4,4,3,443,Loyal Customers
672,295.0,2,5970,1,4,5,145,At Risk
673,132.0,2,113,4,4,3,443,Loyal Customers
674,331.0,2,192,1,4,3,143,At Risk
675,163.0,2,96,3,4,3,343,Loyal Customers
676,353.0,2,5898,1,4,5,145,At Risk
677,50.0,2,91,5,4,2,542,Loyal Customers
678,59.0,5,297,5,5,3,553,Loyal Customers
679,357.0,2,5900,1,4,5,145,At Risk
680,60.0,2,146,5,4,3,543,Loyal Customers
681,9.0,2,94,5,4,3,543,Loyal Customers
682,64.0,2,138,5,4,3,543,Loyal Customers
683,50.0,2,253,5,4,3,543,Loyal Customers
684,355.0,2,5897,1,4,5,145,At Risk
685,47.0,2,94,5,4,3,543,Loyal Customers
686,46.0,2,111,5,4,3,543,Loyal Customers
687,279.0,2,129,2,4,3,243,At Risk
688,221.0,2,98,2,4,3,243,At Risk
689,348.0,2,5967,1,4,5,145,At Risk
690,148.0,2,89,3,4,2,342,Loyal Customers
691,277.0,2,5904,2,4,5,245,At Risk
692,254.0,2,120,2,4,3,243,At Risk
693,10.0,2,94,5,4,3,543,Loyal Customers
694,365.0,1,2295,1,1,4,114,Lost Customers
695,122.0,2,129,4,4,3,443,Loyal Customers
696,162.0,2,129,3,4,3,343,Loyal Customers
697,274.0,2,5873,2,4,5,245,At Risk
698,116.0,2,153,4,4,3,443,Loyal Customers
699,14.0,5,255,5,5,3,553,Loyal Customers
700,172.0,2,122,3,4,3,343,Loyal Customers
701,233.0,2,138,2,4,3,243,At Risk
702,269.0,2,129,2,4,3,243,At Risk
703,75.0,2,96,4,4,3,443,Loyal Customers
704,73.0,2,100,4,4,3,443,Loyal Customers
705,195.0,2,94,3,4,3,343,Loyal Customers
706,246.0,2,5940,2,4,5,245,At Risk
707,116.0,2,89,4,4,2,442,Loyal Customers
708,249.0,2,6025,2,4,5,245,At Risk
709,245.0,2,5908,2,4,5,245,At Risk
710,106.0,5,325,4,5,3,453,Loyal Customers
711,47.0,2,98,5,4,3,543,Loyal Customers
712,2.0,27,1104,5,5,3,553,Loyal Customers
713,91.0,5,128,4,5,3,453,Loyal Customers
714,68.0,2,192,5,4,3,543,Loyal Customers
715,259.0,2,94,2,4,3,243,At Risk
716,29.0,2,144,5,4,3,543,Loyal Customers
717,15.0,2,96,5,4,3,543,Loyal Customers
718,31.0,2,193,5,4,3,543,Loyal Customers
719,313.0,2,100,1,4,3,143,At Risk
720,130.0,5,286,4,5,3,453,Loyal Customers
721,188.0,2,118,3,4,3,343,Loyal Customers
722,103.0,2,105,4,4,3,443,Loyal Customers
723,80.0,2,153,4,4,3,443,Loyal Customers
724,25.0,5,193,5,5,3,553,Loyal Customers
725,45.0,5,210,5,5,3,553,Loyal Customers
726,271.0,2,124,2,4,3,243,At Risk
727,52.0,2,224,5,4,3,543,Loyal Customers
728,269.0,2,5962,2,4,5,245,At Risk
729,83.0,2,110,4,4,3,443,Loyal Customers
730,17.0,2,160,5,4,3,543,Loyal Customers
731,20.0,2,134,5,4,3,543,Loyal Customers
732,177.0,2,121,3,4,3,343,Loyal Customers
733,166.0,2,174,3,4,3,343,Loyal Customers
734,21.0,2,195,5,4,3,543,Loyal Customers
735,205.0,2,136,3,4,3,343,Loyal Customers
736,37.0,2,110,5,4,3,543,Loyal Customers
737,55.0,2,166,5,4,3,543,Loyal Customers
738,195.0,2,77,3,4,2,342,Loyal Customers
739,32.0,5,330,5,5,3,553,Loyal Customers
740,287.0,2,4758,2,4,5,245,At Risk
741,10.0,5,384,5,5,3,553,Loyal Customers
742,342.0,2,6079,1,4,5,145,At Risk
743,251.0,2,5915,2,4,5,245,At Risk
744,257.0,2,5898,2,4,5,245,At Risk
745,154.0,2,72,3,4,2,342,Loyal Customers
746,269.0,2,5948,2,4,5,245,At Risk
747,80.0,2,77,4,4,2,442,Loyal Customers
748,107.0,2,116,4,4,3,443,Loyal Customers
749,88.0,5,132,4,5,3,453,Loyal Customers
750,28.0,3,48,5,5,2,552,Loyal Customers
751,119.0,3,8148,4,5,5,455,Champions
752,195.0,3,8215,3,5,5,355,Loyal Customers
753,53.0,3,138,5,5,3,553,Loyal Customers
754,105.0,3,48,4,5,2,452,Loyal Customers
755,182.0,3,8163,3,5,5,355,Loyal Customers
756,164.0,3,46,3,5,2,352,Loyal Customers
757,95.0,3,8078,4,5,5,455,Champions
758,62.0,3,57,5,5,2,552,Loyal Customers
759,65.0,3,57,5,5,2,552,Loyal Customers
760,203.0,3,8054,3,5,5,355,Loyal Customers
761,70.0,3,275,5,5,3,553,Loyal Customers
762,183.0,3,8149,3,5,5,355,Loyal Customers
763,206.0,3,8228,2,5,5,255,At Risk
764,77.0,3,76,4,5,2,452,Loyal Customers
765,205.0,3,8129,3,5,5,355,Loyal Customers
766,186.0,3,8143,3,5,5,355,Loyal Customers
767,202.0,3,8280,3,5,5,355,Loyal Customers
768,200.0,3,8319,3,5,5,355,Loyal Customers
769,198.0,3,8139,3,5,5,355,Loyal Customers
770,132.0,5,478,4,5,3,453,Loyal Customers
771,99.0,2,77,4,4,2,442,Loyal Customers
772,188.0,2,94,3,4,3,343,Loyal Customers
773,258.0,2,5913,2,4,5,245,At Risk
774,273.0,2,5984,2,4,5,245,At Risk
775,229.0,2,5900,2,4,5,245,At Risk
776,239.0,2,5913,2,4,5,245,At Risk
777,239.0,2,6079,2,4,5,245,At Risk
778,220.0,2,5915,2,4,5,245,At Risk
779,213.0,2,5873,2,4,5,245,At Risk
780,219.0,2,5873,2,4,5,245,At Risk
781,224.0,2,5973,2,4,5,245,At Risk
782,50.0,2,134,5,4,3,543,Loyal Customers
783,134.0,2,151,3,4,3,343,Loyal Customers
784,262.0,2,110,2,4,3,243,At Risk
785,42.0,5,272,5,5,3,553,Loyal Customers
786,150.0,2,75,3,4,2,342,Loyal Customers
787,5.0,2,127,5,4,3,543,Loyal Customers
788,84.0,2,110,4,4,3,443,Loyal Customers
789,161.0,2,255,3,4,3,343,Loyal Customers
790,275.0,2,72,2,4,2,242,At Risk
791,251.0,2,147,2,4,3,243,At Risk
792,58.0,2,120,5,4,3,543,Loyal Customers
793,212.0,2,120,2,4,3,243,At Risk
794,352.0,2,102,1,4,3,143,At Risk
795,0.0,2,77,5,4,2,542,Loyal Customers
796,64.0,2,75,5,4,2,542,Loyal Customers
797,243.0,2,5995,2,4,5,245,At Risk
798,213.0,2,5972,2,4,5,245,At Risk
799,231.0,2,5953,2,4,5,245,At Risk
800,233.0,2,5921,2,4,5,245,At Risk
801,168.0,2,77,3,4,2,342,Loyal Customers
802,28.0,2,87,5,4,2,542,Loyal Customers
803,58.0,5,214,5,5,3,553,Loyal Customers
804,66.0,2,230,5,4,3,543,Loyal Customers
805,169.0,2,134,3,4,3,343,Loyal Customers
806,84.0,2,129,4,4,3,443,Loyal Customers
807,117.0,2,96,4,4,3,443,Loyal Customers
808,138.0,2,153,3,4,3,343,Loyal Customers
809,95.0,5,609,4,5,3,453,Loyal Customers
810,232.0,2,5929,2,4,5,245,At Risk
811,218.0,2,5973,2,4,5,245,At Risk
812,225.0,2,5898,2,4,5,245,At Risk
813,224.0,2,5900,2,4,5,245,At Risk
814,214.0,2,5953,2,4,5,245,At Risk
815,142.0,2,101,3,4,3,343,Loyal Customers
816,338.0,2,5948,1,4,5,145,At Risk
817,342.0,2,5933,1,4,5,145,At Risk
818,350.0,2,5898,1,4,5,145,At Risk
819,363.0,2,5954,1,4,5,145,At Risk
820,12.0,2,96,5,4,3,543,Loyal Customers
821,53.0,5,232,5,5,3,553,Loyal Customers
822,147.0,2,151,3,4,3,343,Loyal Customers
823,155.0,2,87,3,4,2,342,Loyal Customers
824,5.0,5,263,5,5,3,553,Loyal Customers
825,19.0,5,240,5,5,3,553,Loyal Customers
826,350.0,2,5900,1,4,5,145,At Risk
827,347.0,2,5898,1,4,5,145,At Risk
828,50.0,5,511,5,5,3,553,Loyal Customers
829,284.0,2,94,2,4,3,243,At Risk
830,221.0,2,131,2,4,3,243,At Risk
831,363.0,2,5930,1,4,5,145,At Risk
832,352.0,2,5933,1,4,5,145,At Risk
833,141.0,2,125,3,4,3,343,Loyal Customers
834,61.0,5,240,5,5,3,553,Loyal Customers
835,349.0,2,5908,1,4,5,145,At Risk
836,255.0,2,4772,2,4,5,245,At Risk
837,281.0,2,70,2,4,2,242,At Risk
838,342.0,2,5923,1,4,5,145,At Risk
839,153.0,2,135,3,4,3,343,Loyal Customers
840,230.0,2,5955,2,4,5,245,At Risk
841,269.0,2,87,2,4,2,242,At Risk
842,83.0,5,307,4,5,3,453,Loyal Customers
843,55.0,2,99,5,4,3,543,Loyal Customers
844,326.0,2,116,1,4,3,143,At Risk
845,17.0,2,125,5,4,3,543,Loyal Customers
846,50.0,4,197,5,5,3,553,Loyal Customers
847,202.0,2,85,3,4,2,342,Loyal Customers
848,74.0,2,125,4,4,3,443,Loyal Customers
849,53.0,2,92,5,4,2,542,Loyal Customers
850,17.0,2,258,5,4,3,543,Loyal Customers
851,239.0,2,149,2,4,3,243,At Risk
852,54.0,2,85,5,4,2,542,Loyal Customers
853,148.0,2,125,3,4,3,343,Loyal Customers
854,222.0,2,90,2,4,2,242,At Risk
855,227.0,2,5985,2,4,5,245,At Risk
856,139.0,2,90,3,4,2,342,Loyal Customers
857,28.0,2,134,5,4,3,543,Loyal Customers
858,54.0,2,125,5,4,3,543,Loyal Customers
859,200.0,2,85,3,4,2,342,Loyal Customers
860,58.0,2,72,5,4,2,542,Loyal Customers
861,77.0,2,70,4,4,2,442,Loyal Customers
862,37.0,5,287,5,5,3,553,Loyal Customers
863,97.0,2,209,4,4,3,443,Loyal Customers
864,146.0,2,48,3,4,2,342,Loyal Customers
865,236.0,2,48,2,4,2,242,At Risk
866,114.0,2,115,4,4,3,443,Loyal Customers
867,276.0,2,43,2,4,2,242,At Risk
868,97.0,2,83,4,4,2,442,Loyal Customers
869,42.0,5,248,5,5,3,553,Loyal Customers
870,12.0,5,268,5,5,3,553,Loyal Customers
871,11.0,2,242,5,4,3,543,Loyal Customers
872,244.0,2,70,2,4,2,242,At Risk
873,217.0,2,5948,2,4,5,245,At Risk
874,236.0,2,5923,2,4,5,245,At Risk
875,10.0,2,72,5,4,2,542,Loyal Customers
876,1.0,5,292,5,5,3,553,Loyal Customers
877,126.0,2,83,4,4,2,442,Loyal Customers
878,31.0,2,43,5,4,2,542,Loyal Customers
879,47.0,2,83,5,4,2,542,Loyal Customers
880,87.0,2,107,4,4,3,443,Loyal Customers
881,86.0,2,50,4,4,2,442,Loyal Customers
882,42.0,2,149,5,4,3,543,Loyal Customers
883,200.0,2,48,3,4,2,342,Loyal Customers
884,75.0,2,77,4,4,2,442,Loyal Customers
885,30.0,2,110,5,4,3,543,Loyal Customers
886,358.0,2,5900,1,4,5,145,At Risk
887,225.0,2,5897,2,4,5,245,At Risk
888,215.0,2,83,2,4,2,242,At Risk
889,316.0,1,2377,1,1,4,114,Lost Customers
890,330.0,2,50,1,4,2,142,At Risk
891,207.0,2,130,2,4,3,243,At Risk
892,212.0,2,110,2,4,3,243,At Risk
893,190.0,3,8119,3,5,5,355,Loyal Customers
894,189.0,3,8123,3,5,5,355,Loyal Customers
895,206.0,3,8223,2,5,5,255,At Risk
896,187.0,3,8149,3,5,5,355,Loyal Customers
897,201.0,3,8118,3,5,5,355,Loyal Customers
898,106.0,3,8203,4,5,5,455,Champions
899,189.0,3,8179,3,5,5,355,Loyal Customers
900,204.0,3,8189,3,5,5,355,Loyal Customers
901,201.0,3,8257,3,5,5,355,Loyal Customers
902,80.0,3,8248,4,5,5,455,Champions
903,30.0,3,62,5,5,2,552,Loyal Customers
904,199.0,3,8108,3,5,5,355,Loyal Customers
905,211.0,3,8214,2,5,5,255,At Risk
906,206.0,3,8156,2,5,5,255,At Risk
907,200.0,3,8151,3,5,5,355,Loyal Customers
908,192.0,3,8135,3,5,5,355,Loyal Customers
909,158.0,3,8079,3,5,5,355,Loyal Customers
910,180.0,3,8105,3,5,5,355,Loyal Customers
911,178.0,3,8113,3,5,5,355,Loyal Customers
912,38.0,3,62,5,5,2,552,Loyal Customers
913,67.0,3,8095,5,5,5,555,Champions
914,33.0,3,41,5,5,2,552,Loyal Customers
915,158.0,3,8166,3,5,5,355,Loyal Customers
916,157.0,3,8143,3,5,5,355,Loyal Customers
917,160.0,3,8179,3,5,5,355,Loyal Customers
918,162.0,3,8121,3,5,5,355,Loyal Customers
919,64.0,3,8205,5,5,5,555,Champions
920,38.0,3,8172,5,5,5,555,Champions
921,48.0,3,8156,5,5,5,555,Champions
922,66.0,3,63,5,5,2,552,Loyal Customers
923,97.0,5,276,4,5,3,453,Loyal Customers
924,19.0,2,43,5,4,2,542,Loyal Customers
925,223.0,2,5897,2,4,5,245,At Risk
926,223.0,2,5968,2,4,5,245,At Risk
927,224.0,2,48,2,4,2,242,At Risk
928,0.0,2,52,5,4,2,542,Loyal Customers
929,46.0,2,48,5,4,2,542,Loyal Customers
930,42.0,3,4965,5,5,5,555,Champions
931,43.0,3,5035,5,5,5,555,Champions
932,86.0,2,234,4,4,3,443,Loyal Customers
933,187.0,2,136,3,4,3,343,Loyal Customers
934,215.0,2,5933,2,4,5,245,At Risk
935,232.0,2,5994,2,4,5,245,At Risk
936,236.0,1,35,2,1,1,211,Lost Customers
937,298.0,1,42,1,1,2,112,Lost Customers
938,210.0,2,5888,2,4,5,245,At Risk
939,19.0,2,43,5,4,2,542,Loyal Customers
940,223.0,2,5977,2,4,5,245,At Risk
941,34.0,2,70,5,4,2,542,Loyal Customers
942,87.0,2,109,4,4,3,443,Loyal Customers
943,40.0,3,4827,5,5,5,555,Champions
944,46.0,3,4734,5,5,5,555,Champions
945,39.0,3,4776,5,5,5,555,Champions
946,122.0,2,5910,4,4,5,445,Champions
947,37.0,3,4697,5,5,5,555,Champions
948,32.0,3,4747,5,5,5,555,Champions
949,114.0,2,82,4,4,2,442,Loyal Customers
950,126.0,2,70,4,4,2,442,Loyal Customers
951,82.0,2,110,4,4,3,443,Loyal Customers
952,77.0,3,63,4,5,2,452,Loyal Customers
953,174.0,3,8169,3,5,5,355,Loyal Customers
954,134.0,2,65,3,4,2,342,Loyal Customers
955,224.0,2,5910,2,4,5,245,At Risk
956,214.0,2,5953,2,4,5,245,At Risk
957,241.0,2,5873,2,4,5,245,At Risk
958,20.0,2,91,5,4,2,542,Loyal Customers
959,79.0,2,160,4,4,3,443,Loyal Customers
960,79.0,2,139,4,4,3,443,Loyal Customers
961,184.0,2,75,3,4,2,342,Loyal Customers
962,112.0,2,72,4,4,2,442,Loyal Customers
963,165.0,2,103,3,4,3,343,Loyal Customers
964,158.0,3,8068,3,5,5,355,Loyal Customers
965,172.0,3,8173,3,5,5,355,Loyal Customers
966,58.0,3,118,5,5,3,553,Loyal Customers
967,41.0,3,55,5,5,2,552,Loyal Customers
968,174.0,3,8153,3,5,5,355,Loyal Customers
969,164.0,3,8079,3,5,5,355,Loyal Customers
970,165.0,3,8173,3,5,5,355,Loyal Customers
971,129.0,2,110,4,4,3,443,Loyal Customers
972,64.0,2,134,5,4,3,543,Loyal Customers
973,37.0,2,65,5,4,2,542,Loyal Customers
974,324.0,2,89,1,4,2,142,At Risk
975,54.0,2,113,5,4,3,543,Loyal Customers
976,106.0,2,209,4,4,3,443,Loyal Customers
977,156.0,3,8087,3,5,5,355,Loyal Customers
978,166.0,3,8213,3,5,5,355,Loyal Customers
979,76.0,2,75,4,4,2,442,Loyal Customers
980,265.0,2,4814,2,4,5,245,At Risk
981,61.0,2,108,5,4,3,543,Loyal Customers
982,0.0,2,120,5,4,3,543,Loyal Customers
983,118.0,2,105,4,4,3,443,Loyal Customers
984,341.0,2,5873,1,4,5,145,At Risk
985,267.0,2,4730,2,4,5,245,At Risk
986,23.0,2,90,5,4,2,542,Loyal Customers
987,154.0,3,8245,3,5,5,355,Loyal Customers
988,79.0,3,278,4,5,3,453,Loyal Customers
989,175.0,3,8078,3,5,5,355,Loyal Customers
990,175.0,3,8140,3,5,5,355,Loyal Customers
991,159.0,3,8164,3,5,5,355,Loyal Customers
992,40.0,3,8128,5,5,5,555,Champions
993,48.0,3,8123,5,5,5,555,Champions
994,36.0,3,8131,5,5,5,555,Champions
995,158.0,3,8169,3,5,5,355,Loyal Customers
996,49.0,3,8249,5,5,5,555,Champions
997,179.0,3,7059,3,5,5,355,Loyal Customers
998,167.0,3,7030,3,5,5,355,Loyal Customers
999,153.0,3,6962,3,5,5,355,Loyal Customers
1000,179.0,3,7043,3,5,5,355,Loyal Customers
1001,166.0,3,8183,3,5,5,355,Loyal Customers
1002,167.0,3,8113,3,5,5,355,Loyal Customers
1003,178.0,3,8145,3,5,5,355,Loyal Customers
1004,171.0,3,8256,3,5,5,355,Loyal Customers
1005,173.0,3,8114,3,5,5,355,Loyal Customers
1006,164.0,3,6985,3,5,5,355,Loyal Customers
1007,183.0,3,144,3,5,3,353,Loyal Customers
1008,129.0,3,7024,4,5,5,455,Champions
1009,8.0,3,79,5,5,2,552,Loyal Customers
1010,168.0,3,8195,3,5,5,355,Loyal Customers
1011,175.0,3,8203,3,5,5,355,Loyal Customers
1012,44.0,3,4736,5,5,5,555,Champions
1013,169.0,3,74,3,5,2,352,Loyal Customers
1014,325.0,2,3950,1,4,5,145,At Risk
1015,244.0,2,3950,2,4,5,245,At Risk
1016,281.0,1,62,2,1,2,212,Lost Customers
1017,241.0,2,5913,2,4,5,245,At Risk
1018,314.0,1,2340,1,1,4,114,Lost Customers
1019,126.0,2,6012,4,4,5,445,Champions
1020,125.0,1,75,4,1,2,412,Potential Loyalists
1021,108.0,1,804,4,1,3,413,Potential Loyalists
1022,260.0,2,4044,2,4,5,245,At Risk
1023,148.0,2,136,3,4,3,343,Loyal Customers
1024,117.0,2,5933,4,4,5,445,Champions
1025,164.0,2,84,3,4,2,342,Loyal Customers
1026,229.0,2,5910,2,4,5,245,At Risk
1027,241.0,2,5977,2,4,5,245,At Risk
1028,186.0,2,5913,3,4,5,345,Loyal Customers
1029,124.0,1,40,4,1,1,411,Potential Loyalists
1030,179.0,1,55,3,1,2,312,Need Attention
1031,186.0,2,5970,3,4,5,345,Loyal Customers
1032,83.0,1,769,4,1,3,413,Potential Loyalists
1033,342.0,1,615,1,1,3,113,Lost Customers
1034,199.0,2,5949,3,4,5,345,Loyal Customers
1035,8.0,3,74,5,5,2,552,Loyal Customers
1036,259.0,3,81,2,5,2,252,At Risk
1037,112.0,3,69,4,5,2,452,Loyal Customers
1038,141.0,3,7107,3,5,5,355,Loyal Customers
1039,2.0,3,91,5,5,2,552,Loyal Customers
1040,175.0,3,8212,3,5,5,355,Loyal Customers
1041,22.0,2,51,5,4,2,542,Loyal Customers
1042,211.0,2,5998,2,4,5,245,At Risk
1043,200.0,2,5975,3,4,5,345,Loyal Customers
1044,46.0,2,104,5,4,3,543,Loyal Customers
1045,58.0,2,106,5,4,3,543,Loyal Customers
1046,87.0,2,66,4,4,2,442,Loyal Customers
1047,285.0,2,44,2,4,2,242,At Risk
1048,103.0,2,44,4,4,2,442,Loyal Customers
1049,63.0,2,134,5,4,3,543,Loyal Customers
1050,80.0,2,171,4,4,3,443,Loyal Customers
1051,356.0,2,6024,1,4,5,145,At Risk
1052,242.0,2,90,2,4,2,242,At Risk
1053,353.0,2,5935,1,4,5,145,At Risk
1054,363.0,2,5973,1,4,5,145,At Risk
1055,42.0,5,403,5,5,3,553,Loyal Customers
1056,12.0,4,104,5,5,3,553,Loyal Customers
1057,25.0,4,254,5,5,3,553,Loyal Customers
1058,205.0,2,87,3,4,2,342,Loyal Customers
1059,359.0,2,5936,1,4,5,145,At Risk
1060,340.0,2,5930,1,4,5,145,At Risk
1061,217.0,2,4812,2,4,5,245,At Risk
1062,121.0,4,140,4,5,3,453,Loyal Customers
1063,15.0,2,87,5,4,2,542,Loyal Customers
1064,76.0,2,85,4,4,2,442,Loyal Customers
1065,61.0,2,122,5,4,3,543,Loyal Customers
1066,302.0,2,92,1,4,2,142,At Risk
1067,132.0,2,85,4,4,2,442,Loyal Customers
1068,186.0,2,134,3,4,3,343,Loyal Customers
1069,63.0,2,94,5,4,3,543,Loyal Customers
1070,335.0,2,5897,1,4,5,145,At Risk
1071,33.0,2,85,5,4,2,542,Loyal Customers
1072,345.0,2,5973,1,4,5,145,At Risk
1073,322.0,2,5951,1,4,5,145,At Risk
1074,278.0,2,134,2,4,3,243,At Risk
1075,94.0,4,261,4,5,3,453,Loyal Customers
1076,187.0,2,5933,3,4,5,345,Loyal Customers
1077,319.0,2,5873,1,4,5,145,At Risk
1078,10.0,4,174,5,5,3,553,Loyal Customers
1079,208.0,2,5975,2,4,5,245,At Risk
1080,210.0,2,6008,2,4,5,245,At Risk
1081,303.0,1,2355,1,1,4,114,Lost Customers
1082,265.0,1,2367,2,1,4,214,Lost Customers
1083,309.0,2,5913,1,4,5,145,At Risk
1084,332.0,2,5993,1,4,5,145,At Risk
1085,193.0,2,5985,3,4,5,345,Loyal Customers
1086,157.0,2,108,3,4,3,343,Loyal Customers
1087,259.0,1,2295,2,1,4,214,Lost Customers
1088,13.0,2,92,5,4,2,542,Loyal Customers
1089,3.0,2,171,5,4,3,543,Loyal Customers
1090,223.0,2,4710,2,4,5,245,At Risk
1091,265.0,1,2351,2,1,4,214,Lost Customers
1092,148.0,2,84,3,4,2,342,Loyal Customers
1093,239.0,2,51,2,4,2,242,At Risk
1094,6.0,2,46,5,4,2,542,Loyal Customers
1095,187.0,2,5962,3,4,5,345,Loyal Customers
1096,178.0,2,57,3,4,2,342,Loyal Customers
1097,192.0,2,5900,3,4,5,345,Loyal Customers
1098,9.0,4,238,5,5,3,553,Loyal Customers
1099,48.0,2,84,5,4,2,542,Loyal Customers
1100,84.0,2,44,4,4,2,442,Loyal Customers
1101,133.0,2,130,3,4,3,343,Loyal Customers
1102,236.0,2,92,2,4,2,242,At Risk
1103,334.0,2,5903,1,4,5,145,At Risk
1104,313.0,2,5997,1,4,5,145,At Risk
1105,326.0,2,5908,1,4,5,145,At Risk
1106,330.0,2,5993,1,4,5,145,At Risk
1107,108.0,4,169,4,5,3,453,Loyal Customers
